timestamp_ms,elapsed_ms,pix_dist,m_dist
2025-10-19 22:49:07.799,0,149.677,0.203941
2025-10-19 22:49:08.472,673,149.756,0.206226
2025-10-19 22:49:08.851,1052,147.827,0.207559
2025-10-19 22:49:09.527,1728,149.787,0.206429
2025-10-19 22:49:09.957,2158,149.273,0.205416
2025-10-19 22:49:10.383,2584,147.738,0.201885
2025-10-19 22:49:10.812,3013,147.948,0.203666
2025-10-19 22:49:11.223,3423,149.721,0.206836
2025-10-19 22:49:11.655,3856,146.672,0.202849
2025-10-19 22:49:12.081,4282,146.747,0.202174
2025-10-19 22:49:12.512,4713,149.725,0.206822
2025-10-19 22:49:12.930,5130,148.457,0.204543
2025-10-19 22:49:13.343,5544,147.240,0.202133
2025-10-19 22:49:13.771,5972,148.390,0.204223
2025-10-19 22:49:14.198,6399,149.736,0.206544
2025-10-19 22:49:14.623,6824,146.780,0.202363
2025-10-19 22:49:15.048,7248,147.077,0.203105
2025-10-19 22:49:15.469,7670,149.613,0.206379
2025-10-19 22:49:15.895,8096,147.184,0.203461
2025-10-19 22:49:16.301,8502,146.761,0.202432
2025-10-19 22:49:16.711,8912,149.010,0.205099
2025-10-19 22:49:17.149,9350,149.679,0.206939
2025-10-19 22:49:17.560,9760,147.306,0.202231
2025-10-19 22:49:17.978,10179,147.231,0.202898
2025-10-19 22:49:18.387,10588,149.800,0.206500
2025-10-19 22:49:18.804,11005,146.929,0.203623
2025-10-19 22:49:19.208,11409,146.777,0.202445
2025-10-19 22:49:19.637,11837,149.003,0.204964
2025-10-19 22:49:20.047,12248,149.602,0.206139
2025-10-19 22:49:20.468,12669,147.440,0.202291
2025-10-19 22:49:20.890,13091,147.288,0.202627
2025-10-19 22:49:21.305,13506,149.700,0.206932
2025-10-19 22:49:21.735,13936,146.896,0.202285
2025-10-19 22:49:22.177,14378,146.809,0.202438
2025-10-19 22:49:22.600,14801,149.248,0.205579
2025-10-19 22:49:23.019,15220,149.454,0.206264
2025-10-19 22:49:23.440,15641,147.613,0.202544
2025-10-19 22:49:23.855,16056,147.792,0.203275
2025-10-19 22:49:24.278,16479,149.709,0.206408
2025-10-19 22:49:24.706,16907,146.489,0.201617
2025-10-19 22:49:25.120,17321,146.677,0.202256
2025-10-19 22:49:25.528,17729,149.595,0.206520
2025-10-19 22:49:25.955,18156,148.882,0.205390
2025-10-19 22:49:26.385,18586,147.333,0.202013
2025-10-19 22:49:26.806,19007,148.170,0.204420
2025-10-19 22:49:27.234,19435,149.723,0.206780
2025-10-19 22:49:27.655,19855,146.694,0.202622
2025-10-19 22:49:28.079,20280,146.957,0.202311
2025-10-19 22:49:28.497,20698,149.675,0.206594
2025-10-19 22:49:28.917,21118,147.345,0.203870
2025-10-19 22:49:29.335,21536,146.869,0.201898
2025-10-19 22:49:29.744,21945,149.061,0.205175
2025-10-19 22:49:30.174,22375,149.550,0.206869
2025-10-19 22:49:30.592,22793,147.424,0.203098
2025-10-19 22:49:31.008,23209,147.680,0.203126
2025-10-19 22:49:31.437,23638,149.567,0.206354
2025-10-19 22:49:31.855,24055,147.143,0.202273
2025-10-19 22:49:32.281,24482,146.667,0.201433
2025-10-19 22:49:32.700,24901,149.402,0.206490
2025-10-19 22:49:33.119,25319,149.236,0.205711
2025-10-19 22:49:33.533,25733,147.688,0.202490
2025-10-19 22:49:33.955,26156,147.951,0.203381
2025-10-19 22:49:34.385,26586,149.638,0.206776
2025-10-19 22:49:34.795,26996,146.502,0.201408
2025-10-19 22:49:35.211,27412,146.789,0.201638
2025-10-19 22:49:35.640,27841,149.516,0.206685
2025-10-19 22:49:36.061,28262,149.139,0.205414
2025-10-19 22:49:36.471,28672,147.495,0.202072
2025-10-19 22:49:36.883,29084,148.276,0.203721
2025-10-19 22:49:37.293,29494,149.667,0.206635
2025-10-19 22:49:37.721,29921,146.572,0.202020
2025-10-19 22:49:38.125,30326,146.759,0.201251
2025-10-19 22:49:38.538,30739,149.615,0.206422
2025-10-19 22:49:38.958,31158,148.542,0.205295
2025-10-19 22:49:39.379,31580,147.383,0.203507
2025-10-19 22:49:39.807,32008,148.082,0.203187
2025-10-19 22:49:40.225,32426,149.781,0.206847
2025-10-19 22:49:40.644,32845,146.547,0.202026
2025-10-19 22:49:41.059,33259,146.874,0.202380
2025-10-19 22:49:41.480,33681,149.575,0.206681
2025-10-19 22:49:41.891,34092,148.500,0.204652
2025-10-19 22:49:42.317,34518,147.148,0.202692
2025-10-19 22:49:42.740,34940,148.349,0.203955
2025-10-19 22:49:43.159,35360,149.590,0.206742
2025-10-19 22:49:43.575,35776,146.759,0.202475
2025-10-19 22:49:44.006,36207,146.935,0.201957
2025-10-19 22:49:44.419,36620,149.612,0.206764
2025-10-19 22:49:44.837,37038,148.127,0.203673
2025-10-19 22:49:45.263,37463,146.871,0.203511
2025-10-19 22:49:45.676,37877,148.948,0.205281
2025-10-19 22:49:46.091,38292,149.702,0.206415
2025-10-19 22:49:46.517,38718,146.979,0.201929
2025-10-19 22:49:46.921,39122,146.981,0.202608
2025-10-19 22:49:47.354,39555,149.724,0.206487
2025-10-19 22:49:47.773,39973,147.366,0.204030
2025-10-19 22:49:48.201,40401,146.732,0.202616
2025-10-19 22:49:48.622,40823,148.932,0.205624
2025-10-19 22:49:49.030,41231,149.629,0.206556
2025-10-19 22:49:49.457,41658,147.576,0.203617
2025-10-19 22:49:49.869,42070,147.246,0.202729
2025-10-19 22:49:50.302,42502,149.723,0.206527
2025-10-19 22:49:50.720,42921,146.891,0.202061
2025-10-19 22:49:51.138,43339,146.609,0.201651
2025-10-19 22:49:51.565,43766,149.129,0.204957
2025-10-19 22:49:51.982,44183,149.730,0.207016
2025-10-19 22:49:52.396,44597,147.804,0.202351
2025-10-19 22:49:52.807,45008,147.669,0.203611
2025-10-19 22:49:53.237,45438,149.718,0.206559
2025-10-19 22:49:53.665,45866,146.814,0.202324
2025-10-19 22:49:54.091,46292,146.692,0.203403
2025-10-19 22:49:54.499,46700,149.643,0.206794
2025-10-19 22:49:54.919,47120,149.358,0.205452
2025-10-19 22:49:55.341,47542,147.429,0.202969
2025-10-19 22:49:55.761,47962,148.113,0.203228
2025-10-19 22:49:56.179,48380,149.673,0.206615
2025-10-19 22:49:56.603,48804,146.535,0.202052
2025-10-19 22:49:57.008,49209,146.805,0.201643
2025-10-19 22:49:57.424,49625,149.672,0.207078
2025-10-19 22:49:57.843,50044,148.899,0.205502
2025-10-19 22:49:58.261,50461,147.382,0.202592
2025-10-19 22:49:58.679,50880,148.315,0.203857
2025-10-19 22:49:59.090,51290,149.637,0.206652
2025-10-19 22:49:59.507,51708,146.444,0.203076
2025-10-19 22:49:59.931,52132,146.834,0.201942
2025-10-19 22:50:00.348,52549,149.704,0.206616
2025-10-19 22:50:00.763,52964,148.626,0.204602
2025-10-19 22:50:01.197,53398,147.018,0.202557
2025-10-19 22:50:01.625,53826,148.370,0.203467
