timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,138.119,0.190590
33ms,33,138.119,0.190597
66ms,66,138.119,0.190604
100ms,100,138.119,0.190608
133ms,133,138.119,0.190608
166ms,166,138.119,0.190608
200ms,200,138.119,0.190608
233ms,233,138.119,0.190608
266ms,266,138.119,0.190608
300ms,300,138.119,0.190608
333ms,333,140.095,0.198209
366ms,366,140.095,0.198209
400ms,400,140.092,0.198201
433ms,433,140.067,0.197567
466ms,466,140.067,0.197540
500ms,500,140.067,0.197541
533ms,533,140.066,0.197542
566ms,566,140.102,0.197910
633ms,633,139.334,0.192417
700ms,700,138.430,0.189198
733ms,733,137.794,0.190132
800ms,800,137.069,0.187671
833ms,833,136.811,0.186585
866ms,866,136.655,0.185203
900ms,900,136.861,0.188110
1400ms,1400,136.997,0.185998
1566ms,1566,138.201,0.189242
1600ms,1600,138.336,0.190065
1733ms,1733,139.499,0.192447
2100ms,2100,139.619,0.192506
2133ms,2133,139.026,0.190396
2266ms,2266,136.951,0.187654
2300ms,2300,137.079,0.188295
2366ms,2366,136.468,0.186940
2400ms,2400,136.645,0.185615
2933ms,2933,137.600,0.186872
2966ms,2966,138.379,0.191718
3000ms,3000,138.129,0.188246
3033ms,3033,138.079,0.188702
3100ms,3100,138.924,0.189761
3166ms,3166,139.509,0.191390
3200ms,3200,139.504,0.192004
3233ms,3233,139.506,0.192341
3266ms,3266,139.506,0.192319
3300ms,3300,139.505,0.192321
3333ms,3333,139.505,0.192297
3366ms,3366,139.484,0.192262
3400ms,3400,139.483,0.192254
3433ms,3433,139.447,0.192238
3466ms,3466,139.446,0.192258
3500ms,3500,139.482,0.192269
3533ms,3533,139.429,0.191829
3566ms,3566,139.381,0.192031
3600ms,3600,139.267,0.191413
3633ms,3633,138.646,0.190430
3666ms,3666,138.197,0.189114
3699ms,3699,137.679,0.188436
3766ms,3766,136.928,0.187017
3800ms,3800,136.750,0.185659
3833ms,3833,136.654,0.191997
3866ms,3866,136.779,0.187149
3900ms,3900,136.600,0.185060
4100ms,4100,136.619,0.196006
4433ms,4433,138.025,0.187916
4466ms,4466,137.989,0.189370
4500ms,4500,138.148,0.188429
4533ms,4533,138.384,0.189116
4600ms,4600,138.794,0.189980
4666ms,4666,139.352,0.190990
4700ms,4700,140.154,0.195746
4733ms,4733,139.541,0.191629
4766ms,4766,139.541,0.191630
4800ms,4800,139.541,0.191629
4833ms,4833,139.535,0.191651
4866ms,4866,139.576,0.191786
4900ms,4900,139.574,0.191793
4933ms,4933,139.573,0.191804
4966ms,4966,139.694,0.191639
5000ms,5000,139.687,0.191628
5033ms,5033,139.775,0.191876
5100ms,5100,139.001,0.190422
5133ms,5133,138.394,0.190541
5166ms,5166,138.394,0.190541
5233ms,5233,137.644,0.188626
5266ms,5266,136.847,0.187161
5300ms,5300,136.984,0.186873
5366ms,5366,136.580,0.189022
5400ms,5400,136.777,0.185804
5433ms,5433,136.640,0.186284
5566ms,5566,137.092,0.187565
5600ms,5600,137.192,0.188112
5633ms,5633,136.575,0.194388
6000ms,6000,137.892,0.188851
6033ms,6033,138.019,0.188614
6066ms,6066,138.215,0.189624
6100ms,6100,138.584,0.189876
6166ms,6166,139.406,0.191413
6200ms,6200,139.647,0.191246
6233ms,6233,139.539,0.192159
6266ms,6266,139.505,0.192299
6300ms,6300,139.483,0.192579
6333ms,6333,139.480,0.192595
6366ms,6366,139.497,0.192519
6400ms,6400,139.475,0.192646
6433ms,6433,139.496,0.192495
6466ms,6466,139.528,0.192749
6500ms,6500,139.453,0.192823
6533ms,6533,139.449,0.192802
6566ms,6566,139.552,0.192675
6600ms,6600,139.494,0.192037
6633ms,6633,139.146,0.190684
6666ms,6666,138.418,0.190013
6733ms,6733,137.263,0.188011
6766ms,6766,137.011,0.187390
6800ms,6800,136.866,0.186938
6866ms,6866,136.613,0.188152
6899ms,6899,136.767,0.185451
7133ms,7133,136.541,0.190859
7266ms,7266,136.874,0.182985
7333ms,7333,137.206,0.189704
7399ms,7399,137.549,0.191422
7433ms,7433,137.333,0.186686
7466ms,7466,138.034,0.193245
7500ms,7500,137.951,0.188696
7533ms,7533,137.988,0.188865
7566ms,7566,138.919,0.191137
7666ms,7666,139.582,0.191224
7700ms,7700,139.477,0.192135
7733ms,7733,139.477,0.192135
7766ms,7766,139.516,0.192184
7800ms,7800,139.516,0.192180
7833ms,7833,139.516,0.192180
7866ms,7866,139.515,0.192180
7899ms,7899,139.519,0.192172
7933ms,7933,139.519,0.192170
7966ms,7966,139.519,0.192170
8000ms,8000,139.519,0.192166
8033ms,8033,139.487,0.192291
8066ms,8066,139.416,0.192391
8100ms,8100,139.428,0.191775
8133ms,8133,138.165,0.189502
8166ms,8166,138.195,0.192390
8200ms,8200,138.200,0.192621
8266ms,8266,137.580,0.195776
8333ms,8333,136.505,0.184832
8366ms,8366,136.822,0.187002
8400ms,8400,136.562,0.185493
8433ms,8433,136.667,0.184786
8566ms,8566,137.151,0.189564
8600ms,8600,136.588,0.189455
8833ms,8833,137.132,0.192595
8866ms,8866,136.931,0.186308
8900ms,8900,138.038,0.188941
8933ms,8933,137.478,0.187915
8966ms,8966,137.820,0.188225
9000ms,9000,138.155,0.188523
9033ms,9033,138.153,0.189899
9066ms,9066,138.718,0.190405
9100ms,9100,138.874,0.190856
9133ms,9133,139.378,0.191430
9166ms,9166,139.572,0.191182
9200ms,9200,139.615,0.193116
9233ms,9233,139.466,0.192542
9266ms,9266,139.469,0.192535
9300ms,9300,139.463,0.192483
9333ms,9333,139.463,0.192489
9366ms,9366,139.462,0.192489
9400ms,9400,139.463,0.192495
9433ms,9433,139.488,0.192593
