timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,138.191,0.190689
16ms,16,138.192,0.190685
33ms,33,138.193,0.190702
50ms,50,138.193,0.190702
66ms,66,138.193,0.190706
83ms,83,138.193,0.190706
100ms,100,138.193,0.190706
116ms,116,138.193,0.190706
133ms,133,138.193,0.190706
150ms,150,138.193,0.190706
166ms,166,138.193,0.190706
183ms,183,138.193,0.190706
200ms,200,138.193,0.190706
216ms,216,138.193,0.190706
233ms,233,138.193,0.190706
250ms,250,138.193,0.190706
266ms,266,138.193,0.190706
283ms,283,138.193,0.190706
300ms,300,138.193,0.190706
316ms,316,138.193,0.190706
333ms,333,138.193,0.190706
350ms,350,140.067,0.197852
366ms,366,140.067,0.197852
383ms,383,140.067,0.197852
400ms,400,140.067,0.197852
416ms,416,140.070,0.197759
433ms,433,140.027,0.197084
450ms,450,140.025,0.197095
466ms,466,140.025,0.197100
483ms,483,140.026,0.196988
500ms,500,140.026,0.196981
516ms,516,140.025,0.196857
533ms,533,140.026,0.196861
550ms,550,140.071,0.198782
566ms,566,140.075,0.198913
583ms,583,140.074,0.198940
633ms,633,139.237,0.191979
650ms,650,139.237,0.191979
700ms,700,138.307,0.188616
716ms,716,138.307,0.188616
733ms,733,137.845,0.189136
750ms,750,137.253,0.187585
766ms,766,137.255,0.187587
816ms,816,136.769,0.186130
833ms,833,136.769,0.186111
850ms,850,136.662,0.185524
866ms,866,136.662,0.185524
883ms,883,136.801,0.189517
900ms,900,136.799,0.189381
1400ms,1400,136.995,0.186475
1416ms,1416,136.994,0.186477
1433ms,1433,137.918,0.193816
1483ms,1483,137.502,0.187207
1500ms,1500,137.828,0.187543
1516ms,1516,137.855,0.187403
1583ms,1583,138.531,0.190051
1600ms,1600,138.531,0.190051
1683ms,1683,139.567,0.191299
1700ms,1700,139.578,0.191189
1716ms,1716,139.580,0.191153
1733ms,1733,139.507,0.192333
1750ms,1750,139.530,0.192479
1766ms,1766,140.113,0.196393
1783ms,1783,140.113,0.196413
1800ms,1800,140.112,0.196461
1816ms,1816,140.139,0.197133
