# bpm: 46.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-19 20:10:58.219
# timestamp, ms_since_start, angle_deg
2025-10-19 20:10:58.229,0.000,0
2025-10-19 20:10:58.230,1.043,0
2025-10-19 20:10:58.243,14.172,3
2025-10-19 20:10:58.257,27.388,5
2025-10-19 20:10:58.270,40.546,8
2025-10-19 20:10:58.283,53.928,11
2025-10-19 20:10:58.296,67.166,14
2025-10-19 20:10:58.310,81.238,16
2025-10-19 20:10:58.324,94.516,19
2025-10-19 20:10:58.337,108.326,22
2025-10-19 20:10:58.351,122.253,25
2025-10-19 20:10:58.366,136.529,27
2025-10-19 20:10:58.380,150.853,30
2025-10-19 20:10:58.394,164.930,33
2025-10-19 20:10:58.407,178.453,35
2025-10-19 20:10:58.422,192.866,38
2025-10-19 20:10:58.436,207.303,41
2025-10-19 20:10:58.451,222.088,44
2025-10-19 20:10:58.465,236.154,46
2025-10-19 20:10:58.479,250.026,49
2025-10-19 20:10:58.494,265.042,52
2025-10-19 20:10:58.508,278.771,55
2025-10-19 20:10:58.522,292.639,57
2025-10-19 20:10:58.536,306.500,60
2025-10-19 20:10:58.550,320.482,63
2025-10-19 20:10:58.563,334.304,65
2025-10-19 20:10:58.577,348.003,68
2025-10-19 20:10:58.590,361.215,71
2025-10-19 20:10:58.604,374.354,74
2025-10-19 20:10:58.617,387.486,76
2025-10-19 20:10:58.630,401.378,79
2025-10-19 20:10:58.644,415.211,82
2025-10-19 20:10:58.658,429.123,85
2025-10-19 20:10:58.672,442.999,87
2025-10-19 20:10:58.686,457.279,90
2025-10-19 20:10:58.702,472.605,90
2025-10-19 20:10:58.715,486.185,88
2025-10-19 20:10:58.729,500.545,86
2025-10-19 20:10:58.743,514.238,85
2025-10-19 20:10:58.757,527.772,83
2025-10-19 20:10:58.770,540.948,81
2025-10-19 20:10:58.783,554.447,79
2025-10-19 20:10:58.797,567.843,77
2025-10-19 20:10:58.812,583.032,76
2025-10-19 20:10:58.825,596.217,74
2025-10-19 20:10:58.839,609.445,72
2025-10-19 20:10:58.852,622.799,70
2025-10-19 20:10:58.866,636.793,68
2025-10-19 20:10:58.879,649.987,67
2025-10-19 20:10:58.892,663.267,65
2025-10-19 20:10:58.906,676.483,63
2025-10-19 20:10:58.919,689.865,61
2025-10-19 20:10:58.932,703.030,59
2025-10-19 20:10:58.945,716.196,58
2025-10-19 20:10:58.958,729.378,56
2025-10-19 20:10:58.972,742.597,54
2025-10-19 20:10:58.985,755.815,52
2025-10-19 20:10:58.998,769.043,50
2025-10-19 20:10:59.011,782.207,49
2025-10-19 20:10:59.024,795.385,47
2025-10-19 20:10:59.038,808.578,45
2025-10-19 20:10:59.051,821.900,43
2025-10-19 20:10:59.064,835.144,41
2025-10-19 20:10:59.078,848.449,40
2025-10-19 20:10:59.091,861.684,38
2025-10-19 20:10:59.104,874.852,36
2025-10-19 20:10:59.118,888.677,34
2025-10-19 20:10:59.131,901.911,32
2025-10-19 20:10:59.144,915.161,31
2025-10-19 20:10:59.158,928.556,29
2025-10-19 20:10:59.171,941.858,27
2025-10-19 20:10:59.184,955.134,25
