# bpm: 40.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-12 22:20:07.842
# timestamp, ms_since_start, angle_deg
2025-10-12 22:20:07.852,0.000,0
2025-10-12 22:20:07.853,0.930,0
2025-10-12 22:20:07.866,14.133,2
2025-10-12 22:20:07.879,27.323,4
2025-10-12 22:20:07.893,40.508,7
2025-10-12 22:20:07.906,53.689,9
2025-10-12 22:20:07.919,66.853,11
2025-10-12 22:20:07.933,80.926,14
2025-10-12 22:20:07.946,94.383,16
2025-10-12 22:20:07.960,107.871,18
2025-10-12 22:20:07.974,121.554,20
2025-10-12 22:20:07.987,135.463,22
2025-10-12 22:20:08.002,149.567,25
2025-10-12 22:20:08.016,163.709,27
2025-10-12 22:20:08.030,178.397,29
2025-10-12 22:20:08.046,193.900,31
2025-10-12 22:20:08.061,209.386,34
2025-10-12 22:20:08.075,223.246,36
2025-10-12 22:20:08.089,237.039,38
2025-10-12 22:20:08.103,251.001,40
2025-10-12 22:20:08.117,264.895,43
2025-10-12 22:20:08.131,278.665,45
2025-10-12 22:20:08.144,292.325,47
2025-10-12 22:20:08.158,305.584,50
2025-10-12 22:20:08.171,318.843,52
2025-10-12 22:20:08.184,331.983,54
2025-10-12 22:20:08.197,345.168,56
2025-10-12 22:20:08.210,358.362,58
2025-10-12 22:20:08.224,371.580,61
2025-10-12 22:20:08.237,384.907,63
2025-10-12 22:20:08.250,398.082,65
2025-10-12 22:20:08.263,411.373,68
2025-10-12 22:20:08.277,424.545,70
2025-10-12 22:20:08.290,437.917,72
2025-10-12 22:20:08.303,451.176,74
2025-10-12 22:20:08.316,464.417,76
2025-10-12 22:20:08.330,477.683,79
2025-10-12 22:20:08.343,491.023,81
2025-10-12 22:20:08.356,504.220,83
2025-10-12 22:20:08.369,517.424,86
2025-10-12 22:20:08.383,530.591,88
2025-10-12 22:20:08.396,544.082,90
2025-10-12 22:20:08.409,557.423,90
2025-10-12 22:20:08.423,570.760,88
2025-10-12 22:20:08.436,584.200,87
2025-10-12 22:20:08.449,597.630,86
2025-10-12 22:20:08.463,611.202,84
2025-10-12 22:20:08.476,624.644,82
2025-10-12 22:20:08.490,637.990,81
2025-10-12 22:20:08.503,651.284,80
2025-10-12 22:20:08.517,664.869,78
2025-10-12 22:20:08.530,678.288,76
2025-10-12 22:20:08.544,691.687,75
2025-10-12 22:20:08.557,705.002,74
2025-10-12 22:20:08.570,718.303,72
2025-10-12 22:20:08.584,731.656,70
2025-10-12 22:20:08.597,745.292,69
2025-10-12 22:20:08.611,759.144,68
2025-10-12 22:20:08.624,772.368,66
2025-10-12 22:20:08.638,785.714,64
2025-10-12 22:20:08.651,798.937,63
2025-10-12 22:20:08.664,812.116,62
2025-10-12 22:20:08.678,825.584,60
2025-10-12 22:20:08.691,839.159,58
2025-10-12 22:20:08.704,852.553,57
2025-10-12 22:20:08.718,865.858,56
2025-10-12 22:20:08.731,879.088,54
2025-10-12 22:20:08.744,892.300,52
2025-10-12 22:20:08.758,905.657,51
2025-10-12 22:20:08.771,919.291,50
2025-10-12 22:20:08.785,932.665,48
2025-10-12 22:20:08.798,946.176,46
2025-10-12 22:20:08.812,959.567,45
2025-10-12 22:20:08.825,972.887,43
2025-10-12 22:20:08.838,986.258,42
2025-10-12 22:20:08.851,999.579,40
2025-10-12 22:20:08.865,1012.832,39
2025-10-12 22:20:08.878,1026.063,38
2025-10-12 22:20:08.891,1039.753,36
2025-10-12 22:20:08.905,1053.020,34
2025-10-12 22:20:08.918,1066.419,33
2025-10-12 22:20:08.932,1079.671,32
2025-10-12 22:20:08.945,1093.012,30
2025-10-12 22:20:08.958,1106.511,28
2025-10-12 22:20:08.972,1119.892,27
2025-10-12 22:20:08.985,1133.601,26
2025-10-12 22:20:08.999,1147.280,24
2025-10-12 22:20:09.013,1160.881,22
2025-10-12 22:20:09.026,1174.309,21
2025-10-12 22:20:09.040,1187.850,20
2025-10-12 22:20:09.053,1201.529,18
2025-10-12 22:20:09.067,1215.200,16
2025-10-12 22:20:09.081,1229.263,15
2025-10-12 22:20:09.095,1242.896,14
2025-10-12 22:20:09.108,1256.055,12
2025-10-12 22:20:09.121,1269.268,10
2025-10-12 22:20:09.135,1282.554,9
2025-10-12 22:20:09.148,1295.694,8
2025-10-12 22:20:09.161,1308.877,6
2025-10-12 22:20:09.174,1322.076,4
2025-10-12 22:20:09.187,1335.342,3
2025-10-12 22:20:09.201,1348.762,2
2025-10-12 22:20:09.214,1362.037,0
2025-10-12 22:20:09.227,1375.294,0
2025-10-12 22:20:09.240,1388.492,0
2025-10-12 22:20:09.254,1401.721,0
2025-10-12 22:20:09.267,1415.017,0
2025-10-12 22:20:09.280,1428.152,0
2025-10-12 22:20:09.293,1441.467,0
2025-10-12 22:20:09.307,1454.752,0
2025-10-12 22:20:09.320,1468.028,0
2025-10-12 22:20:09.333,1481.226,0
2025-10-12 22:20:09.346,1494.439,0
2025-10-12 22:20:09.360,1507.980,0
2025-10-12 22:20:09.373,1521.163,0
2025-10-12 22:20:09.387,1534.661,0
2025-10-12 22:20:09.400,1548.001,0
2025-10-12 22:20:09.413,1561.411,0
2025-10-12 22:20:09.427,1574.632,0
2025-10-12 22:20:09.440,1587.904,0
2025-10-12 22:20:09.453,1601.278,0
2025-10-12 22:20:09.467,1614.952,0
2025-10-12 22:20:09.481,1628.972,0
2025-10-12 22:20:09.494,1642.225,0
2025-10-12 22:20:09.507,1655.388,0
2025-10-12 22:20:09.521,1668.548,0
2025-10-12 22:20:09.534,1681.895,0
2025-10-12 22:20:09.547,1695.161,2
2025-10-12 22:20:09.560,1708.354,4
2025-10-12 22:20:09.574,1721.695,7
2025-10-12 22:20:09.589,1736.685,9
2025-10-12 22:20:09.602,1750.111,11
2025-10-12 22:20:09.615,1763.304,14
2025-10-12 22:20:09.629,1776.535,16
2025-10-12 22:20:09.642,1789.719,18
2025-10-12 22:20:09.655,1803.163,20
2025-10-12 22:20:09.670,1817.833,22
2025-10-12 22:20:09.683,1831.206,25
2025-10-12 22:20:09.696,1844.426,27
2025-10-12 22:20:09.710,1857.733,29
2025-10-12 22:20:09.723,1871.196,31
2025-10-12 22:20:09.736,1884.499,34
2025-10-12 22:20:09.750,1897.963,36
2025-10-12 22:20:09.763,1911.212,38
2025-10-12 22:20:09.777,1925.273,40
2025-10-12 22:20:09.792,1939.718,43
2025-10-12 22:20:09.805,1953.058,45
2025-10-12 22:20:09.818,1966.326,47
2025-10-12 22:20:09.832,1979.516,50
2025-10-12 22:20:09.845,1992.784,52
2025-10-12 22:20:09.858,2005.991,54
2025-10-12 22:20:09.871,2019.322,56
2025-10-12 22:20:09.885,2032.534,58
2025-10-12 22:20:09.898,2045.801,61
2025-10-12 22:20:09.911,2059.146,63
2025-10-12 22:20:09.924,2072.305,65
2025-10-12 22:20:09.938,2085.508,68
2025-10-12 22:20:09.951,2099.080,70
2025-10-12 22:20:09.964,2112.420,72
2025-10-12 22:20:09.978,2125.676,74
2025-10-12 22:20:09.991,2138.845,76
2025-10-12 22:20:10.004,2152.031,79
2025-10-12 22:20:10.017,2165.433,81
2025-10-12 22:20:10.031,2178.662,83
2025-10-12 22:20:10.044,2191.871,86
2025-10-12 22:20:10.057,2205.105,88
2025-10-12 22:20:10.070,2218.391,90
2025-10-12 22:20:10.084,2231.605,90
2025-10-12 22:20:10.097,2244.851,88
2025-10-12 22:20:10.110,2258.440,87
2025-10-12 22:20:10.124,2271.976,86
2025-10-12 22:20:10.138,2285.914,84
2025-10-12 22:20:10.152,2300.187,82
2025-10-12 22:20:10.165,2313.482,81
2025-10-12 22:20:10.179,2326.694,80
2025-10-12 22:20:10.192,2339.906,78
2025-10-12 22:20:10.205,2353.141,76
2025-10-12 22:20:10.219,2366.627,75
2025-10-12 22:20:10.232,2379.838,74
2025-10-12 22:20:10.245,2393.174,72
2025-10-12 22:20:10.258,2406.392,70
2025-10-12 22:20:10.272,2419.598,69
2025-10-12 22:20:10.285,2432.983,68
2025-10-12 22:20:10.298,2446.411,66
2025-10-12 22:20:10.312,2459.625,64
2025-10-12 22:20:10.325,2472.824,63
2025-10-12 22:20:10.338,2486.080,62
2025-10-12 22:20:10.351,2499.484,60
2025-10-12 22:20:10.365,2512.807,58
2025-10-12 22:20:10.378,2526.075,57
2025-10-12 22:20:10.391,2539.306,56
2025-10-12 22:20:10.405,2552.512,54
2025-10-12 22:20:10.418,2565.929,52
2025-10-12 22:20:10.431,2579.241,51
2025-10-12 22:20:10.445,2592.656,50
2025-10-12 22:20:10.458,2605.988,48
2025-10-12 22:20:10.472,2619.796,46
2025-10-12 22:20:10.486,2634.494,45
2025-10-12 22:20:10.500,2647.741,43
2025-10-12 22:20:10.513,2660.971,42
2025-10-12 22:20:10.526,2674.373,40
2025-10-12 22:20:10.540,2687.611,39
2025-10-12 22:20:10.553,2700.806,38
2025-10-12 22:20:10.566,2714.012,36
2025-10-12 22:20:10.579,2727.315,34
2025-10-12 22:20:10.593,2740.617,33
2025-10-12 22:20:10.607,2754.898,32
2025-10-12 22:20:10.620,2768.102,30
2025-10-12 22:20:10.634,2782.314,28
2025-10-12 22:20:10.648,2796.282,27
2025-10-12 22:20:10.662,2809.537,26
2025-10-12 22:20:10.675,2822.744,24
2025-10-12 22:20:10.688,2836.021,22
2025-10-12 22:20:10.701,2849.265,21
2025-10-12 22:20:10.715,2862.596,20
2025-10-12 22:20:10.728,2876.000,18
2025-10-12 22:20:10.741,2889.343,16
2025-10-12 22:20:10.755,2902.514,15
2025-10-12 22:20:10.768,2915.763,14
2025-10-12 22:20:10.781,2929.060,12
2025-10-12 22:20:10.794,2942.342,10
2025-10-12 22:20:10.808,2955.599,9
2025-10-12 22:20:10.821,2969.001,8
2025-10-12 22:20:10.834,2982.370,6
2025-10-12 22:20:10.848,2995.694,4
2025-10-12 22:20:10.861,3008.914,3
2025-10-12 22:20:10.874,3022.246,2
2025-10-12 22:20:10.888,3035.648,0
2025-10-12 22:20:10.901,3049.029,0
2025-10-12 22:20:10.914,3062.689,0
2025-10-12 22:20:10.928,3075.951,0
2025-10-12 22:20:10.941,3089.167,0
2025-10-12 22:20:10.954,3102.395,0
2025-10-12 22:20:10.968,3115.603,0
2025-10-12 22:20:10.981,3128.800,0
2025-10-12 22:20:10.994,3142.104,0
2025-10-12 22:20:11.007,3155.364,0
2025-10-12 22:20:11.021,3168.601,0
2025-10-12 22:20:11.034,3181.914,0
2025-10-12 22:20:11.047,3195.136,0
2025-10-12 22:20:11.060,3208.292,0
2025-10-12 22:20:11.074,3221.502,0
2025-10-12 22:20:11.087,3234.744,0
2025-10-12 22:20:11.100,3248.030,0
2025-10-12 22:20:11.113,3261.185,0
2025-10-12 22:20:11.127,3274.475,0
2025-10-12 22:20:11.140,3287.966,0
2025-10-12 22:20:11.153,3301.373,0
2025-10-12 22:20:11.167,3314.697,0
2025-10-12 22:20:11.183,3331.147,0
2025-10-12 22:20:11.196,3344.468,0
2025-10-12 22:20:11.210,3357.750,0
2025-10-12 22:20:11.223,3371.071,2
2025-10-12 22:20:11.236,3384.301,4
2025-10-12 22:20:11.250,3397.745,7
2025-10-12 22:20:11.263,3411.251,9
2025-10-12 22:20:11.277,3424.491,11
2025-10-12 22:20:11.291,3438.957,14
2025-10-12 22:20:11.304,3452.168,16
2025-10-12 22:20:11.317,3465.375,18
2025-10-12 22:20:11.331,3478.729,20
2025-10-12 22:20:11.344,3492.086,22
2025-10-12 22:20:11.357,3505.379,25
2025-10-12 22:20:11.371,3518.675,27
2025-10-12 22:20:11.384,3531.980,29
2025-10-12 22:20:11.397,3545.220,31
2025-10-12 22:20:11.410,3558.429,34
2025-10-12 22:20:11.424,3571.704,36
2025-10-12 22:20:11.437,3584.984,38
2025-10-12 22:20:11.452,3600.485,40
2025-10-12 22:20:11.466,3613.833,43
2025-10-12 22:20:11.479,3627.340,45
