# bpm: 46.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-19 19:39:54.723
# timestamp, ms_since_start, angle_deg
2025-10-19 19:39:54.733,0.000,0
2025-10-19 19:39:54.734,1.222,0
2025-10-19 19:39:54.747,14.439,3
2025-10-19 19:39:54.760,27.628,5
2025-10-19 19:39:54.773,40.915,8
2025-10-19 19:39:54.787,54.083,11
2025-10-19 19:39:54.800,67.342,14
2025-10-19 19:39:54.814,81.290,16
2025-10-19 19:39:54.828,95.035,19
2025-10-19 19:39:54.841,108.888,22
2025-10-19 19:39:54.855,122.659,25
2025-10-19 19:39:54.868,135.871,27
2025-10-19 19:39:54.883,150.320,30
2025-10-19 19:39:54.897,164.309,33
2025-10-19 19:39:54.911,178.243,35
2025-10-19 19:39:54.925,192.226,38
2025-10-19 19:39:54.939,206.574,41
2025-10-19 19:39:54.954,221.057,44
2025-10-19 19:39:54.967,234.792,46
2025-10-19 19:39:54.981,248.476,49
2025-10-19 19:39:54.994,261.831,52
2025-10-19 19:39:55.008,275.151,55
2025-10-19 19:39:55.021,288.603,57
2025-10-19 19:39:55.034,301.811,60
2025-10-19 19:39:55.048,315.193,63
2025-10-19 19:39:55.061,328.698,65
2025-10-19 19:39:55.075,342.281,68
2025-10-19 19:39:55.089,356.359,71
2025-10-19 19:39:55.102,369.956,74
2025-10-19 19:39:55.116,383.281,76
2025-10-19 19:39:55.130,397.702,79
2025-10-19 19:39:55.143,411.162,82
2025-10-19 19:39:55.157,424.606,85
2025-10-19 19:39:55.171,438.513,87
2025-10-19 19:39:55.184,451.975,90
2025-10-19 19:39:55.198,465.598,90
2025-10-19 19:39:55.212,479.299,88
2025-10-19 19:39:55.225,493.111,86
2025-10-19 19:39:55.239,506.939,85
2025-10-19 19:39:55.253,520.483,83
2025-10-19 19:39:55.272,539.592,81
2025-10-19 19:39:55.287,554.361,79
2025-10-19 19:39:55.301,568.620,77
2025-10-19 19:39:55.314,581.808,76
2025-10-19 19:39:55.327,594.937,74
2025-10-19 19:39:55.341,608.138,72
2025-10-19 19:39:55.354,621.310,70
2025-10-19 19:39:55.367,634.533,68
2025-10-19 19:39:55.380,647.798,67
2025-10-19 19:39:55.394,661.104,65
2025-10-19 19:39:55.407,674.296,63
2025-10-19 19:39:55.420,687.486,61
2025-10-19 19:39:55.433,700.632,59
2025-10-19 19:39:55.446,713.782,58
2025-10-19 19:39:55.459,726.969,56
2025-10-19 19:39:55.473,740.044,54
2025-10-19 19:39:55.486,753.656,52
2025-10-19 19:39:55.499,766.866,50
2025-10-19 19:39:55.513,780.365,49
2025-10-19 19:39:55.526,793.646,47
2025-10-19 19:39:55.539,806.899,45
2025-10-19 19:39:55.553,820.511,43
2025-10-19 19:39:55.567,834.168,41
2025-10-19 19:39:55.580,848.057,40
2025-10-19 19:39:55.594,861.667,38
2025-10-19 19:39:55.608,875.928,36
2025-10-19 19:39:55.622,889.747,34
2025-10-19 19:39:55.636,903.309,32
2025-10-19 19:39:55.649,916.801,31
2025-10-19 19:39:55.663,930.476,29
2025-10-19 19:39:55.677,944.401,27
2025-10-19 19:39:55.690,957.910,25
2025-10-19 19:39:55.704,971.811,23
2025-10-19 19:39:55.718,985.457,22
2025-10-19 19:39:55.732,999.160,20
2025-10-19 19:39:55.745,1012.925,18
2025-10-19 19:39:55.759,1026.696,16
2025-10-19 19:39:55.773,1040.622,14
2025-10-19 19:39:55.787,1054.096,13
2025-10-19 19:39:55.800,1067.795,11
2025-10-19 19:39:55.814,1081.577,9
2025-10-19 19:39:55.827,1094.932,7
2025-10-19 19:39:55.841,1108.089,5
2025-10-19 19:39:55.854,1121.925,4
2025-10-19 19:39:55.868,1135.651,2
2025-10-19 19:39:55.881,1148.927,0
2025-10-19 19:39:55.895,1162.239,0
2025-10-19 19:39:55.908,1175.454,0
2025-10-19 19:39:55.921,1188.697,0
2025-10-19 19:39:55.934,1202.070,0
2025-10-19 19:39:55.948,1215.403,0
2025-10-19 19:39:55.961,1228.766,0
2025-10-19 19:39:55.974,1241.962,0
2025-10-19 19:39:55.988,1255.119,0
2025-10-19 19:39:56.004,1271.882,0
2025-10-19 19:39:56.018,1285.258,0
2025-10-19 19:39:56.031,1298.576,0
2025-10-19 19:39:56.044,1311.846,0
2025-10-19 19:39:56.058,1325.145,0
2025-10-19 19:39:56.071,1338.497,0
2025-10-19 19:39:56.084,1351.845,0
2025-10-19 19:39:56.098,1365.039,0
2025-10-19 19:39:56.111,1378.132,0
2025-10-19 19:39:56.124,1391.269,0
2025-10-19 19:39:56.137,1404.499,0
2025-10-19 19:39:56.150,1417.639,0
2025-10-19 19:39:56.163,1430.951,0
2025-10-19 19:39:56.177,1444.359,0
2025-10-19 19:39:56.190,1457.565,0
2025-10-19 19:39:56.203,1470.911,0
2025-10-19 19:39:56.217,1484.160,3
2025-10-19 19:39:56.230,1497.457,5
2025-10-19 19:39:56.243,1510.799,8
2025-10-19 19:39:56.256,1523.970,11
2025-10-19 19:39:56.270,1537.235,14
2025-10-19 19:39:56.283,1550.389,16
