# bpm: 46.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-19 23:25:52.177
# timestamp, ms_since_start, angle_deg
2025-10-19 23:25:52.189,0.000,0
2025-10-19 23:25:52.190,1.058,0
2025-10-19 23:25:52.203,14.354,3
2025-10-19 23:25:52.217,27.529,5
2025-10-19 23:25:52.230,40.769,8
2025-10-19 23:25:52.243,53.899,11
2025-10-19 23:25:52.256,67.044,14
2025-10-19 23:25:52.270,80.844,16
2025-10-19 23:25:52.283,94.464,19
2025-10-19 23:25:52.297,107.712,22
2025-10-19 23:25:52.311,121.636,25
2025-10-19 23:25:52.324,134.939,27
2025-10-19 23:25:52.338,148.771,30
2025-10-19 23:25:52.351,162.022,33
2025-10-19 23:25:52.364,175.194,35
2025-10-19 23:25:52.378,188.447,38
2025-10-19 23:25:52.391,202.432,41
2025-10-19 23:25:52.405,215.826,44
2025-10-19 23:25:52.419,229.752,46
2025-10-19 23:25:52.432,242.990,49
2025-10-19 23:25:52.445,256.170,52
2025-10-19 23:25:52.458,269.323,55
2025-10-19 23:25:52.472,282.559,57
2025-10-19 23:25:52.486,296.673,60
2025-10-19 23:25:52.499,309.975,63
2025-10-19 23:25:52.512,323.131,65
2025-10-19 23:25:52.525,336.324,68
2025-10-19 23:25:52.539,349.549,71
2025-10-19 23:25:52.552,362.806,74
2025-10-19 23:25:52.565,376.022,76
2025-10-19 23:25:52.578,389.203,79
2025-10-19 23:25:52.591,402.412,82
2025-10-19 23:25:52.605,415.670,85
2025-10-19 23:25:52.618,428.920,87
2025-10-19 23:25:52.631,442.071,90
2025-10-19 23:25:52.644,455.286,90
2025-10-19 23:25:52.658,468.611,88
2025-10-19 23:25:52.671,481.764,86
2025-10-19 23:25:52.684,495.315,85
2025-10-19 23:25:52.698,508.523,83
2025-10-19 23:25:52.711,521.671,81
2025-10-19 23:25:52.724,534.803,79
2025-10-19 23:25:52.744,555.035,77
2025-10-19 23:25:52.757,568.427,76
2025-10-19 23:25:52.771,581.648,74
2025-10-19 23:25:52.784,594.994,72
2025-10-19 23:25:52.797,608.210,70
2025-10-19 23:25:52.811,621.406,68
2025-10-19 23:25:52.824,634.607,67
2025-10-19 23:25:52.837,647.910,65
2025-10-19 23:25:52.850,661.175,63
2025-10-19 23:25:52.864,674.415,61
2025-10-19 23:25:52.877,687.675,59
2025-10-19 23:25:52.890,701.231,58
2025-10-19 23:25:52.904,714.600,56
2025-10-19 23:25:52.917,729.346,54
2025-10-19 23:25:52.932,742.730,52
2025-10-19 23:25:52.945,756.082,50
2025-10-19 23:25:52.959,769.398,49
2025-10-19 23:25:52.972,782.643,47
2025-10-19 23:25:52.985,795.872,45
2025-10-19 23:25:52.998,809.167,43
2025-10-19 23:25:53.012,822.531,41
2025-10-19 23:25:53.025,835.950,40
2025-10-19 23:25:53.038,849.245,38
2025-10-19 23:25:53.052,862.415,36
2025-10-19 23:25:53.065,875.669,34
2025-10-19 23:25:53.078,888.929,32
2025-10-19 23:25:53.092,902.391,31
2025-10-19 23:25:53.105,915.840,29
2025-10-19 23:25:53.118,929.228,27
2025-10-19 23:25:53.132,942.716,25
2025-10-19 23:25:53.145,955.977,23
2025-10-19 23:25:53.158,969.214,22
2025-10-19 23:25:53.172,982.718,20
2025-10-19 23:25:53.185,996.276,18
2025-10-19 23:25:53.199,1009.654,16
2025-10-19 23:25:53.212,1022.886,14
