timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,132.635,0.212757
64ms,64,132.729,0.200183
111ms,111,132.531,0.202208
143ms,143,132.592,0.201248
175ms,175,132.884,0.199929
207ms,207,132.913,0.199133
239ms,239,133.125,0.198568
271ms,271,133.281,0.198976
304ms,304,133.374,0.201073
336ms,336,133.628,0.200702
400ms,400,134.138,0.200143
432ms,432,134.373,0.201502
479ms,479,134.621,0.200672
511ms,511,134.883,0.201216
543ms,543,135.062,0.205235
575ms,575,135.398,0.201201
607ms,607,135.416,0.203771
639ms,639,135.382,0.203056
672ms,672,135.385,0.203413
703ms,703,135.508,0.202759
736ms,736,135.409,0.202976
768ms,768,135.370,0.202847
800ms,800,135.409,0.202956
847ms,847,135.393,0.202957
879ms,879,135.414,0.203054
911ms,911,135.349,0.202907
944ms,944,135.268,0.203049
975ms,975,135.496,0.203440
1008ms,1008,135.366,0.203002
1039ms,1039,135.031,0.200764
1104ms,1104,134.329,0.200195
1136ms,1136,133.732,0.201454
1168ms,1168,133.514,0.200612
1200ms,1200,133.007,0.201329
1247ms,1247,132.920,0.200776
1279ms,1279,132.952,0.210780
1343ms,1343,132.522,0.210599
1376ms,1376,132.469,0.209173
1472ms,1472,132.570,0.209044
1568ms,1568,132.384,0.200259
1600ms,1600,132.463,0.204274
1647ms,1647,132.774,0.202268
1679ms,1679,132.913,0.200037
1711ms,1711,133.063,0.198706
1743ms,1743,133.285,0.198832
1775ms,1775,133.215,0.198903
1808ms,1808,133.397,0.201799
1840ms,1840,133.854,0.198714
1872ms,1872,133.928,0.199832
1903ms,1903,134.223,0.201602
1936ms,1936,134.284,0.200037
1983ms,1983,134.788,0.200389
2015ms,2015,134.914,0.202736
2047ms,2047,135.114,0.201436
2079ms,2079,135.465,0.203074
2112ms,2112,135.367,0.203614
2144ms,2144,135.376,0.202943
2176ms,2176,135.453,0.203374
2208ms,2208,135.356,0.203028
2240ms,2240,135.285,0.202953
2272ms,2272,135.369,0.202803
2304ms,2304,135.311,0.202962
2336ms,2336,135.364,0.202794
2384ms,2384,135.325,0.202606
2415ms,2415,135.350,0.202835
2447ms,2447,135.404,0.202456
2480ms,2480,135.419,0.202637
2512ms,2512,135.082,0.202120
2544ms,2544,134.521,0.201001
2576ms,2576,134.386,0.200833
2607ms,2607,133.880,0.202032
2671ms,2671,133.289,0.204856
2704ms,2704,133.055,0.203232
2751ms,2751,133.112,0.206379
2815ms,2815,132.689,0.223796
2848ms,2848,132.606,0.208520
2944ms,2944,132.670,0.206912
3040ms,3040,132.549,0.201617
3072ms,3072,132.566,0.201320
3104ms,3104,132.620,0.201755
3152ms,3152,132.889,0.200478
3183ms,3183,132.868,0.198128
3215ms,3215,133.086,0.198859
3248ms,3248,133.229,0.200557
3280ms,3280,133.485,0.200608
3312ms,3312,133.574,0.201368
3344ms,3344,133.980,0.199106
3376ms,3376,134.115,0.199926
3408ms,3408,134.235,0.204470
3440ms,3440,134.639,0.200377
3472ms,3472,134.745,0.201302
3519ms,3519,135.192,0.202123
3551ms,3551,135.416,0.202072
3615ms,3615,135.327,0.203910
3679ms,3679,135.438,0.203588
3712ms,3712,135.505,0.203270
3744ms,3744,135.487,0.203191
3776ms,3776,135.385,0.202906
3808ms,3808,135.367,0.202693
3840ms,3840,135.287,0.202976
3872ms,3872,135.522,0.202847
3919ms,3919,135.369,0.202915
3951ms,3951,135.421,0.202904
3984ms,3984,135.227,0.203226
4015ms,4015,134.864,0.200648
4047ms,4047,134.540,0.201484
4080ms,4080,134.135,0.200207
4112ms,4112,133.721,0.201024
4144ms,4144,133.318,0.200644
4176ms,4176,133.236,0.203326
4207ms,4207,133.046,0.204636
4239ms,4239,132.778,0.208168
4319ms,4319,132.654,0.206208
4416ms,4416,132.456,0.204205
4512ms,4512,132.392,0.205431
4544ms,4544,132.292,0.201173
4576ms,4576,132.422,0.200959
4608ms,4608,132.695,0.202715
4655ms,4655,132.863,0.199384
4687ms,4687,133.291,0.198331
4719ms,4719,133.146,0.199171
4751ms,4751,133.322,0.199077
4783ms,4783,133.447,0.201138
4816ms,4816,133.819,0.199297
4848ms,4848,133.924,0.199064
4880ms,4880,134.336,0.202760
4912ms,4912,134.474,0.200503
4944ms,4944,134.668,0.200484
4976ms,4976,134.819,0.203951
5008ms,5008,135.307,0.202367
5055ms,5055,135.504,0.203660
5087ms,5087,135.447,0.202663
5120ms,5120,135.471,0.202751
5152ms,5152,135.375,0.202611
5184ms,5184,135.481,0.202726
5216ms,5216,135.423,0.202901
5280ms,5280,135.551,0.202812
5312ms,5312,135.483,0.203041
5344ms,5344,135.425,0.202754
5376ms,5376,135.457,0.203002
5423ms,5423,135.430,0.203177
5455ms,5455,135.252,0.204357
5487ms,5487,135.154,0.201788
5520ms,5520,134.605,0.201284
5552ms,5552,134.193,0.200335
5584ms,5584,133.825,0.200873
5616ms,5616,133.355,0.199266
5679ms,5679,132.985,0.208535
5712ms,5712,132.919,0.206033
5791ms,5791,132.494,0.220263
5823ms,5823,132.400,0.200619
5920ms,5920,132.527,0.203298
5952ms,5952,132.683,0.214415
6016ms,6016,132.574,0.201643
6048ms,6048,132.620,0.201289
6080ms,6080,132.688,0.202503
6112ms,6112,132.851,0.201991
6144ms,6144,133.005,0.199337
6191ms,6191,133.203,0.198219
6223ms,6223,133.473,0.199776
6255ms,6255,133.374,0.201662
6319ms,6319,133.956,0.198887
6352ms,6352,134.145,0.200681
6384ms,6384,134.236,0.201717
6416ms,6416,134.679,0.200177
6448ms,6448,134.959,0.201750
6480ms,6480,135.271,0.202432
6512ms,6512,135.475,0.202038
6559ms,6559,135.358,0.203162
6591ms,6591,135.386,0.203033
6623ms,6623,135.450,0.202934
6655ms,6655,135.464,0.202735
6687ms,6687,135.441,0.202992
6720ms,6720,135.335,0.203205
6752ms,6752,135.357,0.202826
6784ms,6784,135.553,0.202947
6816ms,6816,135.467,0.202876
6848ms,6848,135.360,0.202744
6880ms,6880,135.477,0.203147
6912ms,6912,135.474,0.203447
6959ms,6959,135.081,0.202254
6991ms,6991,134.680,0.200284
7023ms,7023,134.533,0.202483
7055ms,7055,134.098,0.200009
7087ms,7087,133.569,0.199654
7119ms,7119,133.271,0.204576
7152ms,7152,133.004,0.202307
7184ms,7184,132.922,0.203219
7391ms,7391,132.528,0.209999
7424ms,7424,132.694,0.206119
7487ms,7487,132.577,0.203821
7520ms,7520,132.547,0.201044
7552ms,7552,132.603,0.200205
7584ms,7584,132.766,0.203145
7616ms,7616,132.883,0.200663
7648ms,7648,133.099,0.199227
7695ms,7695,133.270,0.198653
7727ms,7727,133.359,0.199979
7759ms,7759,133.499,0.202689
7792ms,7792,134.071,0.199155
7823ms,7823,133.969,0.199644
7856ms,7856,134.421,0.202004
7887ms,7887,134.576,0.200070
7920ms,7920,134.852,0.201889
7952ms,7952,135.200,0.204184
7984ms,7984,135.440,0.201369
8016ms,8016,135.499,0.201930
8063ms,8063,135.377,0.202765
8095ms,8095,135.388,0.202812
8127ms,8127,135.388,0.203079
8159ms,8159,135.363,0.202970
8192ms,8192,135.486,0.203112
8224ms,8224,135.417,0.203204
8256ms,8256,135.353,0.202962
8287ms,8287,135.520,0.202777
8320ms,8320,135.427,0.202835
8352ms,8352,135.507,0.202603
8384ms,8384,135.336,0.203890
8464ms,8464,134.970,0.201369
8495ms,8495,134.605,0.203226
8527ms,8527,134.172,0.200135
8591ms,8591,133.300,0.201002
8624ms,8624,133.061,0.201046
8656ms,8656,132.924,0.206145
8688ms,8688,132.936,0.203674
8752ms,8752,132.603,0.208680
8895ms,8895,132.675,0.206772
8992ms,8992,132.413,0.202907
9024ms,9024,132.497,0.200504
9056ms,9056,132.685,0.201691
9088ms,9088,132.739,0.199610
9120ms,9120,133.078,0.198239
9152ms,9152,133.148,0.198966
9199ms,9199,133.377,0.199495
9231ms,9231,133.453,0.201250
9263ms,9263,133.868,0.200252
9295ms,9295,133.913,0.199226
9328ms,9328,134.258,0.201532
9360ms,9360,134.251,0.200224
9392ms,9392,134.765,0.200075
9424ms,9424,134.917,0.202379
9456ms,9456,135.159,0.201883
9488ms,9488,135.472,0.202234
9520ms,9520,135.360,0.202949
9567ms,9567,135.465,0.203550
9632ms,9632,135.503,0.203117
9664ms,9664,135.425,0.202989
9696ms,9696,135.491,0.202837
9728ms,9728,135.475,0.203106
9760ms,9760,135.398,0.202886
9792ms,9792,135.395,0.202982
9824ms,9824,135.358,0.203250
9856ms,9856,135.376,0.203036
9888ms,9888,135.334,0.202702
9920ms,9920,135.205,0.202774
9968ms,9968,134.836,0.200468
9999ms,9999,134.364,0.200919
10031ms,10031,133.966,0.200599
10064ms,10064,133.587,0.200203
10096ms,10096,133.153,0.202663
10128ms,10128,133.014,0.202197
10160ms,10160,133.013,0.205512
10256ms,10256,132.792,0.202319
10367ms,10367,132.489,0.210026
10399ms,10399,132.460,0.210165
10464ms,10464,132.510,0.205121
10495ms,10495,132.645,0.203571
10528ms,10528,132.559,0.203925
10560ms,10560,132.910,0.201142
10591ms,10591,132.876,0.198588
10624ms,10624,133.118,0.199334
10656ms,10656,133.219,0.199972
10703ms,10703,133.433,0.199641
10735ms,10735,133.527,0.202322
10767ms,10767,133.969,0.199260
10799ms,10799,134.098,0.200305
10832ms,10832,134.374,0.202011
10864ms,10864,134.440,0.199566
10895ms,10895,134.935,0.200934
10927ms,10927,135.009,0.204960
10960ms,10960,135.453,0.201753
10992ms,10992,135.353,0.203215
11024ms,11024,135.352,0.203055
11056ms,11056,135.428,0.203096
