timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,231.310,0.204121
32ms,32,231.283,0.204108
64ms,64,231.307,0.204175
95ms,95,231.358,0.204276
128ms,128,231.338,0.204179
160ms,160,231.337,0.204278
191ms,191,231.250,0.204393
224ms,224,231.217,0.203984
256ms,256,230.686,0.203875
303ms,303,230.381,0.204099
335ms,335,229.350,0.203620
367ms,367,228.492,0.202779
399ms,399,227.206,0.200972
432ms,432,226.179,0.199766
463ms,463,225.568,0.199057
496ms,496,225.422,0.198845
528ms,528,225.543,0.198726
559ms,559,225.652,0.199189
592ms,592,225.335,0.198032
624ms,624,225.283,0.198862
671ms,671,225.311,0.198825
703ms,703,225.458,0.198682
735ms,735,225.587,0.198441
767ms,767,225.635,0.199085
799ms,799,225.375,0.198651
831ms,831,224.995,0.198431
863ms,863,224.802,0.198845
896ms,896,224.530,0.198878
927ms,927,224.498,0.198466
959ms,959,224.496,0.198385
992ms,992,224.717,0.198787
1039ms,1039,224.791,0.198681
1071ms,1071,224.833,0.198760
1103ms,1103,225.277,0.199281
1135ms,1135,225.560,0.199206
1168ms,1168,225.759,0.199622
1200ms,1200,226.225,0.200339
1231ms,1231,226.838,0.201303
1264ms,1264,228.236,0.202964
1296ms,1296,229.351,0.203130
1327ms,1327,229.866,0.203270
1360ms,1360,230.217,0.203364
1392ms,1392,230.273,0.203178
1439ms,1439,230.140,0.202998
1471ms,1471,230.196,0.203088
1503ms,1503,230.181,0.203131
1535ms,1535,230.240,0.203143
1568ms,1568,230.197,0.203270
1599ms,1599,230.238,0.203189
1632ms,1632,230.255,0.203028
1664ms,1664,230.293,0.203124
1695ms,1695,230.032,0.203174
1727ms,1727,229.745,0.203373
1759ms,1759,229.471,0.203061
1807ms,1807,228.848,0.202983
1839ms,1839,227.740,0.201516
1871ms,1871,226.941,0.201019
1903ms,1903,225.945,0.199723
1935ms,1935,225.374,0.198743
1967ms,1967,225.585,0.198519
1999ms,1999,225.628,0.198478
2031ms,2031,225.473,0.198233
2063ms,2063,225.392,0.198214
2095ms,2095,225.261,0.198480
2127ms,2127,225.246,0.198867
2175ms,2175,225.506,0.199254
2207ms,2207,225.641,0.198699
2239ms,2239,225.445,0.198871
2271ms,2271,225.267,0.199128
2303ms,2303,224.909,0.198821
2335ms,2335,224.624,0.198701
2367ms,2367,224.490,0.198564
2399ms,2399,224.303,0.198066
2431ms,2431,224.556,0.198832
