timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,138.141,0.189687
100ms,100,138.141,0.189687
200ms,200,138.141,0.189687
300ms,300,140.068,0.198087
400ms,400,140.068,0.198087
500ms,500,140.069,0.198095
600ms,600,140.069,0.198105
700ms,700,140.065,0.199023
900ms,900,137.065,0.187344
1000ms,1000,136.667,0.185040
1600ms,1600,137.571,0.187323
1700ms,1700,138.303,0.189685
1900ms,1900,139.553,0.192792
2000ms,2000,139.531,0.192467
2100ms,2100,139.534,0.192380
2200ms,2200,140.258,0.198280
2300ms,2300,138.424,0.188961
2400ms,2400,137.122,0.187700
2500ms,2500,136.587,0.186973
2600ms,2600,136.402,0.184098
2700ms,2700,137.132,0.187520
3100ms,3100,138.282,0.192026
3200ms,3200,138.870,0.193219
3300ms,3300,139.359,0.191769
3400ms,3400,139.458,0.192395
3500ms,3500,139.494,0.192414
3600ms,3600,139.495,0.192422
3700ms,3700,139.414,0.192190
3900ms,3900,136.951,0.186708
4000ms,4000,136.829,0.188049
4100ms,4100,136.716,0.184554
4600ms,4600,137.881,0.187773
4800ms,4800,139.329,0.191153
5300ms,5300,137.811,0.189063
5400ms,5400,136.978,0.187502
5500ms,5500,136.708,0.186210
5600ms,5600,136.756,0.184135
5700ms,5700,136.962,0.191316
6000ms,6000,136.907,0.187356
6100ms,6100,138.602,0.188857
6200ms,6200,138.627,0.190436
6300ms,6300,139.533,0.191630
6400ms,6400,139.531,0.192257
6500ms,6500,139.530,0.192272
6600ms,6600,139.529,0.192281
6700ms,6700,139.347,0.191571
6800ms,6800,137.795,0.188750
6900ms,6900,136.980,0.187387
7000ms,7000,136.696,0.184949
7100ms,7100,136.624,0.184659
7600ms,7600,137.990,0.188524
7700ms,7700,139.221,0.190891
7800ms,7800,139.477,0.191662
7900ms,7900,139.453,0.192031
8000ms,8000,139.452,0.192032
8100ms,8100,139.453,0.192033
8200ms,8200,139.260,0.192206
8300ms,8300,138.157,0.196662
8400ms,8400,136.777,0.184960
8500ms,8500,136.593,0.185427
9100ms,9100,137.935,0.188015
9200ms,9200,139.033,0.190927
9400ms,9400,139.493,0.192757
9500ms,9500,139.493,0.192736
9600ms,9600,139.531,0.193147
10600ms,10600,137.936,0.187892
10700ms,10700,138.546,0.190695
11200ms,11200,138.911,0.190170
11300ms,11300,137.071,0.186820
11400ms,11400,136.652,0.185213
11500ms,11500,136.492,0.184932
12000ms,12000,137.922,0.188336
12100ms,12100,137.828,0.189568
12200ms,12200,138.695,0.190777
12300ms,12300,139.619,0.191272
12400ms,12400,139.629,0.192059
12500ms,12500,139.600,0.192091
12600ms,12600,139.600,0.192093
12700ms,12700,138.919,0.191211
12800ms,12800,136.750,0.187772
13000ms,13000,136.764,0.184950
13800ms,13800,139.588,0.192363
13900ms,13900,139.612,0.192405
14000ms,14000,139.646,0.192387
14100ms,14100,139.567,0.192380
14200ms,14200,138.518,0.191191
14300ms,14300,137.021,0.187088
14400ms,14400,136.688,0.186722
14700ms,14700,136.939,0.193401
14900ms,14900,136.774,0.186371
15000ms,15000,138.050,0.188462
15100ms,15100,138.341,0.190140
15300ms,15300,139.466,0.191149
15400ms,15400,139.465,0.191108
15500ms,15500,139.465,0.191110
15600ms,15600,139.402,0.191582
15700ms,15700,138.101,0.188947
15900ms,15900,136.759,0.187827
16600ms,16600,138.706,0.190666
16700ms,16700,139.642,0.191666
16800ms,16800,139.624,0.191979
16900ms,16900,139.624,0.191978
17000ms,17000,139.624,0.191979
17100ms,17100,139.404,0.191407
17300ms,17300,136.863,0.186034
17400ms,17400,136.526,0.184899
17500ms,17500,136.685,0.185841
17900ms,17900,137.860,0.189045
18100ms,18100,138.788,0.190734
18200ms,18200,139.448,0.191804
18300ms,18300,139.535,0.192050
18400ms,18400,139.534,0.192085
18500ms,18500,139.515,0.192062
18600ms,18600,139.037,0.191361
18900ms,18900,136.584,0.185089
19100ms,19100,136.329,0.188372
19500ms,19500,138.155,0.188093
19600ms,19600,138.865,0.190118
20300ms,20300,136.671,0.188285
20900ms,20900,138.019,0.190244
21000ms,21000,138.718,0.191525
21500ms,21500,139.591,0.191584
21600ms,21600,138.299,0.189724
21800ms,21800,136.940,0.196008
22300ms,22300,136.787,0.186011
22600ms,22600,139.391,0.191430
22700ms,22700,139.450,0.191428
23000ms,23000,139.391,0.191127
23100ms,23100,138.038,0.188745
23300ms,23300,136.669,0.185304
24000ms,24000,138.453,0.190905
24100ms,24100,139.588,0.191170
24200ms,24200,139.552,0.191562
24300ms,24300,139.554,0.191562
24400ms,24400,139.556,0.191558
24500ms,24500,139.042,0.190619
24600ms,24600,138.096,0.188739
24700ms,24700,136.866,0.186929
24800ms,24800,136.553,0.184143
25400ms,25400,137.555,0.187670
25600ms,25600,139.523,0.191583
25700ms,25700,139.676,0.191539
25800ms,25800,139.676,0.191547
25900ms,25900,139.676,0.191547
26000ms,26000,139.055,0.191219
26200ms,26200,136.843,0.186697
26300ms,26300,136.545,0.185086
26800ms,26800,137.171,0.187221
26900ms,26900,137.772,0.187986
27000ms,27000,138.659,0.189973
27100ms,27100,139.611,0.191386
27200ms,27200,139.575,0.191433
27300ms,27300,139.576,0.191431
27400ms,27400,139.582,0.191432
27500ms,27500,139.101,0.191313
27600ms,27600,137.623,0.192930
27800ms,27800,136.935,0.188311
28400ms,28400,137.955,0.188990
28500ms,28500,138.761,0.190814
28900ms,28900,139.509,0.191144
