timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,223.939,0.195787
32ms,32,223.166,0.194304
64ms,64,223.185,0.195238
96ms,96,222.775,0.195206
128ms,128,222.716,0.194574
160ms,160,222.786,0.194566
192ms,192,222.728,0.194774
224ms,224,222.535,0.194310
256ms,256,222.620,0.195373
304ms,304,223.066,0.194491
335ms,335,222.978,0.193372
368ms,368,223.109,0.194281
400ms,400,223.181,0.193685
432ms,432,223.214,0.196271
464ms,464,223.150,0.194961
527ms,527,223.100,0.193513
560ms,560,223.517,0.194330
592ms,592,223.855,0.194861
624ms,624,223.716,0.193810
672ms,672,223.800,0.194744
703ms,703,223.940,0.195012
736ms,736,224.348,0.195108
768ms,768,224.442,0.194558
800ms,800,224.747,0.195964
832ms,832,224.934,0.195570
863ms,863,225.012,0.196221
959ms,959,225.136,0.195963
1071ms,1071,225.134,0.195973
1103ms,1103,225.145,0.195907
1167ms,1167,225.092,0.195911
1200ms,1200,225.143,0.195988
1232ms,1232,225.117,0.195621
1263ms,1263,225.162,0.195825
1296ms,1296,225.061,0.195995
1327ms,1327,224.825,0.195437
1359ms,1359,224.795,0.195430
1392ms,1392,224.363,0.195896
1439ms,1439,224.278,0.195648
1471ms,1471,224.055,0.196232
1504ms,1504,223.386,0.194391
1535ms,1535,223.080,0.195992
1567ms,1567,222.936,0.195519
1599ms,1599,222.670,0.194485
1631ms,1631,222.810,0.194444
1663ms,1663,222.768,0.194217
1695ms,1695,222.602,0.194374
1727ms,1727,222.555,0.194725
1759ms,1759,222.898,0.194331
1807ms,1807,222.888,0.194207
1839ms,1839,222.969,0.193945
1871ms,1871,223.159,0.194598
1903ms,1903,223.107,0.194334
1935ms,1935,223.258,0.194684
1967ms,1967,223.012,0.194306
1999ms,1999,223.342,0.194662
2031ms,2031,223.241,0.194107
2063ms,2063,223.535,0.194728
2095ms,2095,223.707,0.193973
2127ms,2127,223.864,0.194209
2159ms,2159,224.021,0.194777
2207ms,2207,224.212,0.195068
2239ms,2239,224.014,0.194179
2271ms,2271,224.710,0.195694
2303ms,2303,224.854,0.195600
2335ms,2335,225.162,0.196061
2399ms,2399,225.223,0.195540
2431ms,2431,225.129,0.195679
2463ms,2463,225.133,0.195545
2495ms,2495,225.189,0.195674
