timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,137.973,0.192387
66ms,66,137.973,0.192387
133ms,133,137.973,0.192387
200ms,200,137.973,0.192387
266ms,266,137.973,0.192387
733ms,733,139.342,0.192135
866ms,866,137.679,0.190170
933ms,933,137.042,0.189839
1000ms,1000,136.720,0.188597
1600ms,1600,137.920,0.188177
1666ms,1666,138.040,0.189811
1733ms,1733,138.802,0.190512
1800ms,1800,139.531,0.191752
2266ms,2266,139.284,0.191537
2333ms,2333,137.317,0.188195
2400ms,2400,136.994,0.188564
2466ms,2466,136.610,0.188592
2666ms,2666,137.094,0.185072
3066ms,3066,138.366,0.189618
3133ms,3133,137.949,0.189268
3200ms,3200,138.695,0.190352
3266ms,3266,139.329,0.191554
3333ms,3333,139.453,0.192503
3400ms,3400,139.453,0.192499
3466ms,3466,139.454,0.192499
3533ms,3533,139.453,0.192503
3600ms,3600,139.452,0.192509
3666ms,3666,139.329,0.191717
3733ms,3733,138.712,0.191238
3800ms,3800,137.552,0.188579
3866ms,3866,137.000,0.186575
3933ms,3933,136.636,0.187512
4000ms,4000,136.549,0.184860
4200ms,4200,136.580,0.192097
4533ms,4533,137.559,0.187513
4600ms,4600,138.033,0.188602
4800ms,4800,140.218,0.196723
5200ms,5200,139.070,0.190615
5400ms,5400,136.629,0.186049
5466ms,5466,136.654,0.186529
5666ms,5666,137.238,0.194967
6000ms,6000,138.070,0.186716
6066ms,6066,138.013,0.188061
6200ms,6200,139.037,0.190116
6266ms,6266,139.542,0.191839
6333ms,6333,139.562,0.191655
6400ms,6400,139.562,0.191655
6466ms,6466,139.562,0.191660
6533ms,6533,139.562,0.191659
6600ms,6600,139.434,0.191887
6666ms,6666,139.281,0.191514
6733ms,6733,138.413,0.190380
6866ms,6866,136.912,0.187723
7200ms,7200,136.611,0.188670
7399ms,7399,137.124,0.192758
7533ms,7533,138.262,0.189177
7600ms,7600,138.185,0.188259
7666ms,7666,139.238,0.190739
7733ms,7733,139.572,0.191845
7800ms,7800,139.681,0.192490
7866ms,7866,139.636,0.192498
7933ms,7933,139.636,0.192499
8000ms,8000,139.636,0.192500
8066ms,8066,139.635,0.192499
8133ms,8133,139.552,0.192098
8200ms,8200,137.878,0.189382
8266ms,8266,138.194,0.195155
8333ms,8333,137.389,0.197954
8400ms,8400,136.482,0.185408
8466ms,8466,136.609,0.185826
9000ms,9000,138.362,0.186663
9066ms,9066,138.239,0.188568
9133ms,9133,138.769,0.191077
9200ms,9200,139.475,0.190938
9266ms,9266,139.569,0.193046
9333ms,9333,139.582,0.192771
9400ms,9400,139.586,0.192811
9466ms,9466,139.594,0.192846
9533ms,9533,139.577,0.192816
9600ms,9600,139.446,0.192228
9666ms,9666,138.985,0.190051
9733ms,9733,138.609,0.195851
9800ms,9800,137.156,0.188093
9866ms,9866,136.464,0.185139
9933ms,9933,136.652,0.185332
10200ms,10200,136.772,0.191951
10400ms,10400,136.608,0.186811
10533ms,10533,137.979,0.188539
10600ms,10600,138.144,0.188385
10733ms,10733,139.440,0.191325
10800ms,10800,139.370,0.191820
10866ms,10866,139.370,0.191820
10933ms,10933,139.370,0.191820
11000ms,11000,139.456,0.191921
11066ms,11066,139.432,0.191807
11133ms,11133,139.238,0.190688
11200ms,11200,138.170,0.189330
11266ms,11266,136.888,0.187572
11333ms,11333,136.980,0.187547
11400ms,11400,136.635,0.186478
11466ms,11466,136.700,0.184878
11666ms,11666,136.419,0.188135
12000ms,12000,138.280,0.191136
12066ms,12066,137.998,0.188396
12133ms,12133,138.561,0.191021
12266ms,12266,139.661,0.192363
12333ms,12333,139.556,0.192328
12400ms,12400,139.514,0.192243
12466ms,12466,139.514,0.192243
12533ms,12533,139.388,0.191943
12600ms,12600,139.377,0.192065
12666ms,12666,138.308,0.190037
12733ms,12733,137.974,0.192125
