timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,109.997,0.203170
32ms,32,110.135,0.202755
432ms,432,108.024,0.197924
464ms,464,108.113,0.199009
575ms,575,108.229,0.198336
640ms,640,108.471,0.200194
672ms,672,108.654,0.199169
703ms,703,108.721,0.202367
736ms,736,108.862,0.202629
768ms,768,109.104,0.202247
800ms,800,109.070,0.202170
832ms,832,109.503,0.201904
864ms,864,109.683,0.201658
943ms,943,110.172,0.203156
975ms,975,110.334,0.203908
1040ms,1040,110.735,0.204393
1072ms,1072,110.797,0.203936
1103ms,1103,110.846,0.204172
1168ms,1168,110.785,0.204913
1232ms,1232,110.941,0.205806
1279ms,1279,110.627,0.205213
1343ms,1343,110.882,0.204062
1375ms,1375,110.812,0.204339
1407ms,1407,110.763,0.205117
1440ms,1440,110.832,0.204792
1472ms,1472,110.631,0.204478
1504ms,1504,110.155,0.204551
1568ms,1568,109.602,0.202405
1600ms,1600,109.165,0.206895
1743ms,1743,108.264,0.200885
1968ms,1968,107.870,0.198436
2000ms,2000,108.074,0.197727
2047ms,2047,108.060,0.197194
2079ms,2079,108.400,0.198316
2111ms,2111,108.156,0.198420
2176ms,2176,108.512,0.201904
2272ms,2272,108.925,0.201877
2415ms,2415,109.845,0.201681
2447ms,2447,110.301,0.205122
2479ms,2479,110.660,0.205507
2512ms,2512,110.644,0.204314
2543ms,2543,110.720,0.203968
2575ms,2575,110.758,0.204907
2672ms,2672,110.870,0.204122
2735ms,2735,110.970,0.204433
2768ms,2768,110.783,0.204576
2815ms,2815,110.699,0.205411
2847ms,2847,110.805,0.204011
2879ms,2879,110.804,0.204411
2912ms,2912,110.756,0.205449
3008ms,3008,110.158,0.203040
3103ms,3103,108.935,0.202460
3247ms,3247,108.264,0.198213
3312ms,3312,108.268,0.198958
3439ms,3439,108.084,0.197418
3472ms,3472,108.003,0.198166
3504ms,3504,107.972,0.201095
3552ms,3552,108.264,0.198720
3615ms,3615,108.375,0.199809
3680ms,3680,108.511,0.200339
3712ms,3712,108.701,0.201335
3743ms,3743,108.953,0.201160
3776ms,3776,108.994,0.200916
3840ms,3840,109.430,0.204391
3904ms,3904,109.952,0.202525
3951ms,3951,110.448,0.204087
3983ms,3983,110.655,0.204169
4016ms,4016,110.809,0.203498
4047ms,4047,110.721,0.204947
4080ms,4080,110.834,0.204380
4112ms,4112,110.695,0.204330
4208ms,4208,110.913,0.204081
4319ms,4319,110.924,0.203753
4351ms,4351,110.867,0.203977
4383ms,4383,110.918,0.205120
4415ms,4415,110.805,0.204491
4447ms,4447,110.547,0.204551
4479ms,4479,110.110,0.204317
4512ms,4512,109.967,0.202385
4544ms,4544,109.619,0.202771
4608ms,4608,108.614,0.202481
4640ms,4640,108.534,0.201067
4719ms,4719,108.405,0.199728
4751ms,4751,108.123,0.197974
4943ms,4943,107.906,0.199473
5008ms,5008,108.027,0.198444
5040ms,5040,108.121,0.200411
5151ms,5151,108.513,0.201099
5183ms,5183,108.953,0.200829
5216ms,5216,108.949,0.200462
5248ms,5248,108.982,0.200113
5280ms,5280,109.191,0.202028
5312ms,5312,109.365,0.200563
5376ms,5376,109.906,0.206577
5408ms,5408,110.189,0.203093
5487ms,5487,110.568,0.204646
5519ms,5519,110.571,0.203995
5552ms,5552,110.712,0.204121
5616ms,5616,110.605,0.204891
5647ms,5647,110.627,0.204874
5680ms,5680,110.581,0.205023
5712ms,5712,110.571,0.204225
5743ms,5743,110.709,0.204307
5776ms,5776,110.759,0.203023
5855ms,5855,110.738,0.204932
5887ms,5887,110.705,0.204032
5951ms,5951,110.272,0.206871
5984ms,5984,110.072,0.203716
6016ms,6016,109.655,0.211046
6048ms,6048,109.120,0.201527
6112ms,6112,108.648,0.206824
6176ms,6176,108.435,0.199382
6223ms,6223,108.327,0.197326
6384ms,6384,107.941,0.197548
6448ms,6448,108.093,0.198559
6592ms,6592,108.301,0.199903
6687ms,6687,108.862,0.199854
6720ms,6720,109.056,0.201670
6751ms,6751,109.044,0.201095
6816ms,6816,109.385,0.201103
6880ms,6880,109.936,0.202581
6912ms,6912,110.422,0.204502
6991ms,6991,110.813,0.204226
7055ms,7055,110.902,0.203743
7088ms,7088,110.873,0.203984
7120ms,7120,110.830,0.204530
7152ms,7152,110.824,0.204168
7184ms,7184,110.691,0.204118
7216ms,7216,110.881,0.203770
7280ms,7280,110.735,0.204629
7312ms,7312,110.838,0.203779
7359ms,7359,110.737,0.204249
7423ms,7423,110.648,0.204242
7488ms,7488,109.940,0.202088
7552ms,7552,108.987,0.201123
7727ms,7727,108.046,0.199099
7919ms,7919,108.078,0.198017
7984ms,7984,108.082,0.198666
8016ms,8016,108.252,0.201207
8095ms,8095,108.410,0.199806
8127ms,8127,108.676,0.200997
8191ms,8191,108.889,0.201733
8223ms,8223,109.004,0.200200
8288ms,8288,109.377,0.203439
8320ms,8320,109.649,0.203391
8352ms,8352,109.829,0.201706
8384ms,8384,110.401,0.206272
8448ms,8448,110.505,0.208495
8495ms,8495,110.863,0.205777
8527ms,8527,110.662,0.204368
8559ms,8559,110.796,0.204334
8591ms,8591,110.702,0.205062
8656ms,8656,110.756,0.204096
8719ms,8719,110.760,0.204770
8752ms,8752,110.829,0.203966
8784ms,8784,110.669,0.204798
8816ms,8816,110.807,0.204554
8863ms,8863,110.717,0.204272
8896ms,8896,110.805,0.205095
8927ms,8927,110.175,0.202951
8959ms,8959,109.969,0.203078
9023ms,9023,109.454,0.202282
9088ms,9088,108.687,0.200793
9360ms,9360,107.938,0.199236
9455ms,9455,108.024,0.198557
9487ms,9487,108.134,0.197758
9551ms,9551,108.406,0.199597
9632ms,9632,108.919,0.200604
9663ms,9663,108.717,0.202354
9727ms,9727,108.982,0.204032
9759ms,9759,109.381,0.201002
9791ms,9791,109.496,0.203921
9823ms,9823,109.949,0.202454
9856ms,9856,110.215,0.202660
9888ms,9888,110.377,0.206548
9920ms,9920,110.773,0.206021
9952ms,9952,110.640,0.204060
10000ms,10000,110.747,0.205154
10063ms,10063,110.740,0.204684
10128ms,10128,110.805,0.204497
10159ms,10159,110.754,0.204702
10192ms,10192,110.781,0.204403
10224ms,10224,110.835,0.205839
10287ms,10287,110.841,0.204401
10320ms,10320,110.628,0.204370
10352ms,10352,110.715,0.204215
10399ms,10399,110.515,0.203002
10496ms,10496,109.589,0.202991
10592ms,10592,108.314,0.199881
10624ms,10624,108.685,0.198943
10687ms,10687,108.409,0.198619
10799ms,10799,108.056,0.198813
10863ms,10863,107.925,0.202651
10895ms,10895,108.033,0.197912
10960ms,10960,108.034,0.204135
11088ms,11088,108.535,0.201357
11135ms,11135,108.905,0.199553
11167ms,11167,108.936,0.200576
11199ms,11199,108.959,0.202238
11264ms,11264,109.456,0.201140
11296ms,11296,109.607,0.203597
11328ms,11328,110.021,0.202090
11360ms,11360,110.105,0.204691
11424ms,11424,110.605,0.203780
11456ms,11456,110.692,0.203978
11503ms,11503,110.766,0.203383
11535ms,11535,110.681,0.204157
11567ms,11567,110.595,0.203583
11599ms,11599,110.893,0.203877
11632ms,11632,110.833,0.204297
11728ms,11728,110.946,0.204090
11760ms,11760,110.744,0.204058
11792ms,11792,110.715,0.203450
11903ms,11903,109.971,0.202417
12063ms,12063,108.543,0.201207
12096ms,12096,108.404,0.199915
12128ms,12128,108.330,0.201681
12464ms,12464,108.200,0.198429
12496ms,12496,108.340,0.198243
12528ms,12528,108.328,0.200149
12592ms,12592,108.859,0.199688
12624ms,12624,108.910,0.199061
12703ms,12703,109.280,0.202659
12768ms,12768,109.380,0.201661
12800ms,12800,109.881,0.203103
12832ms,12832,109.999,0.202166
