timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,164.966,0.202701
32ms,32,164.998,0.201944
64ms,64,164.689,0.202284
111ms,111,164.107,0.201261
143ms,143,163.451,0.200590
175ms,175,162.948,0.201076
207ms,207,162.437,0.199163
239ms,239,161.514,0.198891
271ms,271,161.151,0.198607
304ms,304,160.710,0.197666
336ms,336,160.615,0.197357
368ms,368,160.447,0.199635
400ms,400,160.114,0.202860
432ms,432,160.063,0.198352
479ms,479,160.163,0.199983
512ms,512,160.201,0.198679
544ms,544,160.235,0.198183
576ms,576,160.035,0.198719
671ms,671,160.290,0.197495
704ms,704,160.533,0.198273
736ms,736,160.978,0.197738
768ms,768,161.261,0.197116
799ms,799,161.474,0.197303
847ms,847,161.854,0.198860
879ms,879,162.131,0.198306
911ms,911,162.419,0.198861
944ms,944,162.873,0.199542
976ms,976,163.029,0.201784
1008ms,1008,163.313,0.199931
1040ms,1040,163.567,0.201681
1072ms,1072,164.048,0.200491
1104ms,1104,164.519,0.201464
1136ms,1136,164.836,0.201558
1168ms,1168,164.936,0.201859
1200ms,1200,164.980,0.202854
1247ms,1247,165.040,0.202394
1279ms,1279,164.952,0.202569
1311ms,1311,165.021,0.202664
1344ms,1344,165.057,0.202533
1376ms,1376,164.909,0.202900
1408ms,1408,164.955,0.203035
1440ms,1440,165.057,0.202753
1472ms,1472,164.842,0.202954
1504ms,1504,164.991,0.202307
1536ms,1536,164.768,0.202344
1568ms,1568,164.390,0.201613
1616ms,1616,163.657,0.201751
1648ms,1648,163.054,0.201285
1679ms,1679,162.427,0.199319
1711ms,1711,161.642,0.199642
1743ms,1743,161.340,0.198129
1807ms,1807,160.554,0.197781
1840ms,1840,160.427,0.198754
1872ms,1872,160.008,0.198996
1904ms,1904,160.249,0.198919
1936ms,1936,160.033,0.196991
1983ms,1983,160.015,0.197035
2015ms,2015,160.056,0.197876
2048ms,2048,160.067,0.200243
2111ms,2111,160.197,0.198364
2144ms,2144,160.262,0.197976
2176ms,2176,160.377,0.197906
2207ms,2207,160.733,0.199473
2240ms,2240,161.090,0.197146
2272ms,2272,161.550,0.197948
2304ms,2304,161.794,0.198183
2336ms,2336,161.968,0.199007
2383ms,2383,162.266,0.198335
2416ms,2416,162.614,0.198517
