timestamp_ms,elapsed_ms,pix_dist,m_dist
2025-10-19 01:18:36.632,0,890.986,0.197699
2025-10-19 01:18:38.134,1502,890.619,0.199587
2025-10-19 01:18:38.680,2047,893.142,0.200361
2025-10-19 01:18:39.126,2494,901.350,0.201144
2025-10-19 01:18:39.573,2941,903.391,0.202000
2025-10-19 01:18:40.043,3411,893.022,0.198039
2025-10-19 01:18:40.476,3843,898.546,0.199525
2025-10-19 01:18:40.936,4304,903.169,0.202098
2025-10-19 01:18:41.347,4715,895.418,0.200199
2025-10-19 01:18:41.779,5147,894.453,0.198335
2025-10-19 01:18:42.249,5617,903.071,0.202028
2025-10-19 01:18:42.667,6035,897.035,0.201037
2025-10-19 01:18:43.069,6436,891.930,0.197669
2025-10-19 01:18:43.481,6849,901.894,0.201325
2025-10-19 01:18:43.918,7286,903.162,0.202034
2025-10-19 01:18:44.315,7683,892.507,0.199711
2025-10-19 01:18:44.721,8089,895.488,0.198500
2025-10-19 01:18:45.146,8514,902.917,0.202056
2025-10-19 01:18:45.519,8887,898.280,0.201232
2025-10-19 01:18:45.914,9282,891.337,0.197646
2025-10-19 01:18:46.313,9681,900.300,0.200463
2025-10-19 01:18:46.742,10109,902.871,0.202036
2025-10-19 01:18:47.126,10494,895.658,0.199949
2025-10-19 01:18:47.530,10898,893.507,0.198085
2025-10-19 01:18:47.962,11330,902.919,0.201989
2025-10-19 01:18:48.360,11728,901.584,0.201758
2025-10-19 01:18:48.781,12149,891.604,0.197798
2025-10-19 01:18:49.180,12547,898.888,0.199795
2025-10-19 01:18:49.618,12986,902.895,0.202034
2025-10-19 01:18:49.989,13357,893.402,0.200237
2025-10-19 01:18:50.374,13742,894.485,0.198161
2025-10-19 01:18:50.806,14174,902.920,0.201967
2025-10-19 01:18:51.217,14585,902.683,0.202045
2025-10-19 01:18:51.641,15009,893.125,0.197946
2025-10-19 01:18:52.045,15413,898.003,0.199435
2025-10-19 01:18:52.486,15854,902.895,0.202093
2025-10-19 01:18:52.851,16219,893.819,0.200725
2025-10-19 01:18:53.235,16602,892.700,0.197818
2025-10-19 01:18:53.642,17010,902.580,0.201706
2025-10-19 01:18:54.076,17443,903.218,0.202259
2025-10-19 01:18:54.500,17867,893.614,0.198412
2025-10-19 01:18:54.897,18265,897.071,0.198986
2025-10-19 01:18:55.328,18695,903.116,0.202295
2025-10-19 01:18:55.699,19067,896.169,0.200886
2025-10-19 01:18:56.093,19461,891.453,0.197566
2025-10-19 01:18:56.495,19863,901.039,0.200890
2025-10-19 01:18:56.929,20297,903.186,0.202315
2025-10-19 01:18:57.353,20721,893.721,0.200635
2025-10-19 01:18:57.792,21160,895.870,0.198585
2025-10-19 01:18:58.257,21625,903.139,0.202312
2025-10-19 01:18:58.662,22030,894.609,0.200594
2025-10-19 01:18:59.114,22482,892.846,0.197795
2025-10-19 01:18:59.583,22951,903.165,0.202125
2025-10-19 01:19:00.017,23385,900.441,0.201618
2025-10-19 01:19:00.454,23822,891.398,0.197653
2025-10-19 01:19:00.856,24224,900.859,0.200682
2025-10-19 01:19:01.331,24698,903.361,0.202305
2025-10-19 01:19:01.765,25133,892.691,0.199458
2025-10-19 01:19:02.186,25554,897.848,0.199244
2025-10-19 01:19:02.632,26000,903.003,0.202366
2025-10-19 01:19:03.036,26404,893.920,0.200582
2025-10-19 01:19:03.459,26827,893.455,0.198017
2025-10-19 01:19:03.920,27288,903.430,0.202326
2025-10-19 01:19:04.337,27705,901.465,0.202033
2025-10-19 01:19:04.772,28139,891.497,0.197825
2025-10-19 01:19:05.178,28546,899.750,0.200231
2025-10-19 01:19:05.632,28999,902.948,0.202263
2025-10-19 01:19:06.073,29440,893.135,0.199574
2025-10-19 01:19:06.476,29843,896.208,0.198478
2025-10-19 01:19:06.941,30309,903.687,0.202248
2025-10-19 01:19:07.339,30707,895.993,0.200753
2025-10-19 01:19:07.775,31143,892.239,0.197571
2025-10-19 01:19:08.174,31542,903.160,0.201815
2025-10-19 01:19:08.622,31990,903.013,0.202210
2025-10-19 01:19:09.082,32450,892.731,0.197976
2025-10-19 01:19:09.494,32862,899.017,0.199782
2025-10-19 01:19:09.958,33326,903.567,0.202327
2025-10-19 01:19:10.370,33738,894.236,0.200757
2025-10-19 01:19:10.795,34163,895.868,0.198513
2025-10-19 01:19:11.244,34612,903.587,0.202292
2025-10-19 01:19:11.644,35012,897.172,0.200869
2025-10-19 01:19:12.079,35447,891.753,0.197680
2025-10-19 01:19:12.488,35856,902.438,0.201555
2025-10-19 01:19:12.940,36308,903.451,0.202302
2025-10-19 01:19:13.365,36733,893.732,0.198580
2025-10-19 01:19:13.755,37123,896.851,0.198894
2025-10-19 01:19:14.188,37556,903.492,0.202290
2025-10-19 01:19:14.584,37951,895.810,0.200753
2025-10-19 01:19:14.984,38352,892.243,0.197606
2025-10-19 01:19:15.399,38767,902.264,0.201418
2025-10-19 01:19:15.813,39181,903.260,0.202373
2025-10-19 01:19:16.246,39613,893.908,0.198208
2025-10-19 01:19:16.636,40004,896.442,0.198768
2025-10-19 01:19:17.068,40435,903.475,0.202301
2025-10-19 01:19:17.435,40803,896.354,0.200936
2025-10-19 01:19:17.845,41212,891.876,0.197608
2025-10-19 01:19:18.242,41610,901.998,0.201207
2025-10-19 01:19:18.677,42045,903.501,0.202300
2025-10-19 01:19:19.069,42437,892.686,0.199776
2025-10-19 01:19:19.465,42832,898.056,0.199303
2025-10-19 01:19:19.899,43267,903.559,0.202333
2025-10-19 01:19:20.277,43645,900.334,0.201870
2025-10-19 01:19:20.668,44036,891.589,0.197710
2025-10-19 01:19:21.057,44425,900.455,0.200321
2025-10-19 01:19:21.488,44856,903.482,0.202279
2025-10-19 01:19:21.869,45237,893.679,0.200327
2025-10-19 01:19:22.266,45634,893.378,0.197768
2025-10-19 01:19:22.666,46034,903.065,0.201784
2025-10-19 01:19:23.069,46437,903.152,0.202352
2025-10-19 01:19:23.502,46870,893.687,0.197908
2025-10-19 01:19:24.007,47375,896.518,0.198742
2025-10-19 01:19:24.456,47824,903.469,0.202325
2025-10-19 01:19:24.846,48214,893.828,0.200146
2025-10-19 01:19:25.227,48595,895.296,0.198287
2025-10-19 01:19:25.656,49024,903.603,0.202313
2025-10-19 01:19:26.040,49408,901.232,0.201736
2025-10-19 01:19:26.447,49815,891.944,0.197797
2025-10-19 01:19:26.852,50220,898.942,0.199589
2025-10-19 01:19:27.268,50635,903.915,0.202269
2025-10-19 01:19:27.634,51001,894.025,0.200225
2025-10-19 01:19:28.034,51401,893.509,0.197702
2025-10-19 01:19:28.435,51802,902.370,0.201663
2025-10-19 01:19:28.846,52213,902.749,0.202337
