timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,250.869,0.200378
192ms,192,250.375,0.200468
240ms,240,249.546,0.199511
304ms,304,247.905,0.198270
335ms,335,247.152,0.197787
368ms,368,246.387,0.196828
432ms,432,245.315,0.195902
464ms,464,245.206,0.196607
496ms,496,244.565,0.195255
528ms,528,244.452,0.195424
560ms,560,244.435,0.195229
592ms,592,244.434,0.195479
640ms,640,244.397,0.195361
672ms,672,244.560,0.195593
704ms,704,244.471,0.195087
736ms,736,244.579,0.195300
768ms,768,244.821,0.195484
799ms,799,245.022,0.195677
832ms,832,245.201,0.195671
864ms,864,245.613,0.195969
896ms,896,246.003,0.196222
928ms,928,246.350,0.196328
960ms,960,246.738,0.196595
1008ms,1008,247.177,0.197085
1040ms,1040,247.599,0.197502
1072ms,1072,248.053,0.197816
1104ms,1104,248.600,0.198198
1168ms,1168,249.844,0.199314
1200ms,1200,250.227,0.199761
1232ms,1232,250.756,0.200182
1264ms,1264,250.856,0.200682
1296ms,1296,250.744,0.200152
1328ms,1328,250.807,0.200037
1375ms,1375,250.759,0.200254
1408ms,1408,250.796,0.200257
1439ms,1439,250.794,0.200474
1472ms,1472,250.762,0.200367
1504ms,1504,250.839,0.200455
1535ms,1535,250.798,0.200241
1568ms,1568,250.801,0.200189
1600ms,1600,250.808,0.200271
1632ms,1632,250.926,0.200270
1664ms,1664,250.836,0.200247
1696ms,1696,250.030,0.199980
1743ms,1743,249.150,0.199165
1776ms,1776,248.481,0.198523
1808ms,1808,247.641,0.197825
1839ms,1839,246.728,0.197447
1872ms,1872,246.138,0.196841
1903ms,1903,245.465,0.196411
1936ms,1936,245.318,0.196375
1968ms,1968,244.868,0.196011
2000ms,2000,244.494,0.195940
2032ms,2032,244.590,0.195554
2064ms,2064,244.501,0.195351
2096ms,2096,244.412,0.195435
2144ms,2144,244.485,0.195613
2176ms,2176,244.441,0.195140
2208ms,2208,244.670,0.195127
2239ms,2239,244.739,0.195608
2272ms,2272,244.966,0.195399
2304ms,2304,245.081,0.195167
2336ms,2336,245.334,0.195605
2368ms,2368,245.767,0.196277
2400ms,2400,246.037,0.196052
2432ms,2432,246.381,0.196582
2464ms,2464,246.813,0.196842
2512ms,2512,247.400,0.197073
2543ms,2543,247.777,0.197537
2575ms,2575,248.197,0.197925
2607ms,2607,248.737,0.198278
2640ms,2640,249.268,0.198994
2672ms,2672,249.887,0.199449
2704ms,2704,250.403,0.199754
2736ms,2736,250.819,0.200432
2768ms,2768,250.739,0.200413
2800ms,2800,250.799,0.200206
2832ms,2832,250.772,0.200038
2864ms,2864,250.760,0.200185
2912ms,2912,250.754,0.200216
2944ms,2944,250.835,0.200416
2976ms,2976,250.780,0.200292
3008ms,3008,250.852,0.200354
3040ms,3040,250.811,0.200311
3071ms,3071,250.807,0.200262
3104ms,3104,250.797,0.200222
3136ms,3136,250.929,0.200486
3168ms,3168,250.665,0.200197
3231ms,3231,249.040,0.199075
3280ms,3280,248.303,0.198444
3312ms,3312,247.487,0.198030
3376ms,3376,245.878,0.196607
3408ms,3408,245.276,0.196030
3439ms,3439,245.183,0.196300
3472ms,3472,244.737,0.196111
3504ms,3504,244.449,0.195689
3536ms,3536,244.475,0.195663
3568ms,3568,244.290,0.195296
3600ms,3600,244.468,0.195674
3647ms,3647,244.433,0.195476
3680ms,3680,244.609,0.195596
3711ms,3711,244.604,0.195259
3744ms,3744,244.674,0.195471
3776ms,3776,244.863,0.195336
3808ms,3808,245.107,0.195662
3840ms,3840,245.407,0.195647
3872ms,3872,245.913,0.196118
3904ms,3904,246.071,0.196417
3936ms,3936,246.548,0.196521
3968ms,3968,246.894,0.196692
4000ms,4000,247.473,0.197165
4080ms,4080,248.359,0.198160
4112ms,4112,248.874,0.198627
4144ms,4144,249.370,0.199057
4176ms,4176,249.997,0.199211
4208ms,4208,250.440,0.199917
4240ms,4240,250.848,0.200303
4272ms,4272,250.710,0.200555
4304ms,4304,250.743,0.200142
4336ms,4336,250.817,0.200205
4368ms,4368,250.879,0.200433
4415ms,4415,250.785,0.200370
4447ms,4447,250.821,0.200423
4480ms,4480,250.814,0.200178
4512ms,4512,250.824,0.200078
4544ms,4544,250.787,0.200373
4576ms,4576,250.857,0.200241
4608ms,4608,250.831,0.200199
4704ms,4704,249.934,0.199822
4736ms,4736,248.971,0.199077
4784ms,4784,248.107,0.198336
4816ms,4816,247.321,0.197686
4848ms,4848,246.575,0.197249
4880ms,4880,245.884,0.196637
4912ms,4912,245.290,0.196219
4943ms,4943,245.053,0.196456
4976ms,4976,244.738,0.195774
5008ms,5008,244.473,0.195456
5040ms,5040,244.329,0.195848
5072ms,5072,244.457,0.195376
5104ms,5104,244.503,0.195464
5152ms,5152,244.515,0.195253
5183ms,5183,244.743,0.195387
5216ms,5216,244.637,0.195339
5248ms,5248,244.594,0.195472
5280ms,5280,244.917,0.195479
5311ms,5311,245.177,0.195652
5344ms,5344,245.504,0.195902
5375ms,5375,245.931,0.195978
5408ms,5408,246.148,0.196233
5440ms,5440,246.558,0.196455
5472ms,5472,246.946,0.196666
5504ms,5504,247.424,0.197166
5551ms,5551,247.870,0.197481
5583ms,5583,248.340,0.198067
5615ms,5615,248.874,0.198580
5647ms,5647,249.458,0.199155
5679ms,5679,249.954,0.199316
5711ms,5711,250.521,0.199986
5743ms,5743,250.878,0.200264
5775ms,5775,250.621,0.200260
5808ms,5808,250.839,0.200361
5840ms,5840,250.775,0.200120
5872ms,5872,250.738,0.200289
5919ms,5919,250.733,0.200235
5952ms,5952,250.798,0.200370
5984ms,5984,250.770,0.200212
6016ms,6016,250.822,0.200272
6047ms,6047,250.749,0.200291
6079ms,6079,250.824,0.200322
6112ms,6112,250.748,0.200178
6144ms,6144,250.900,0.200381
6176ms,6176,250.557,0.200269
6208ms,6208,249.690,0.199728
6240ms,6240,248.678,0.198907
6272ms,6272,247.996,0.198278
6319ms,6319,247.151,0.197566
6351ms,6351,246.234,0.196920
6383ms,6383,245.691,0.196242
6448ms,6448,245.218,0.196230
6480ms,6480,244.542,0.195442
6512ms,6512,244.518,0.195563
6575ms,6575,244.416,0.195446
6639ms,6639,244.497,0.195558
6687ms,6687,244.582,0.195244
6719ms,6719,244.632,0.195116
6751ms,6751,244.818,0.195690
6784ms,6784,244.986,0.195714
6816ms,6816,245.234,0.195397
6911ms,6911,246.313,0.196271
6944ms,6944,246.761,0.196509
6976ms,6976,247.088,0.197078
7008ms,7008,247.660,0.197314
7056ms,7056,248.021,0.197664
7087ms,7087,248.476,0.198140
7119ms,7119,249.026,0.198597
7151ms,7151,249.547,0.198952
7183ms,7183,250.123,0.199717
7215ms,7215,250.658,0.199976
7247ms,7247,250.852,0.200196
7279ms,7279,250.726,0.200197
7312ms,7312,250.843,0.200267
7344ms,7344,250.772,0.200366
7376ms,7376,250.767,0.200384
7423ms,7423,250.836,0.200343
7456ms,7456,250.772,0.200313
7487ms,7487,250.782,0.200053
7519ms,7519,250.827,0.200253
7551ms,7551,250.779,0.200165
7584ms,7584,250.703,0.200148
7616ms,7616,250.830,0.200341
7648ms,7648,250.879,0.200305
7680ms,7680,250.285,0.200297
7712ms,7712,249.374,0.199350
7744ms,7744,248.700,0.198861
7776ms,7776,247.796,0.198181
7823ms,7823,247.046,0.197490
7855ms,7855,246.315,0.196869
7887ms,7887,245.443,0.196252
7919ms,7919,245.323,0.196185
7951ms,7951,245.122,0.196292
7983ms,7983,244.614,0.195418
8015ms,8015,244.455,0.195664
8047ms,8047,244.320,0.195422
8111ms,8111,244.470,0.195295
8144ms,8144,244.467,0.195315
8224ms,8224,244.594,0.195388
8255ms,8255,244.826,0.195413
8287ms,8287,245.148,0.195752
8320ms,8320,245.168,0.195798
8352ms,8352,245.575,0.196160
8384ms,8384,245.965,0.196118
8415ms,8415,246.315,0.196202
8447ms,8447,246.760,0.196614
8480ms,8480,247.158,0.197126
8512ms,8512,247.644,0.197613
8560ms,8560,248.031,0.197864
8592ms,8592,248.596,0.198384
8624ms,8624,249.126,0.198434
8655ms,8655,249.709,0.199251
8688ms,8688,250.106,0.199571
8720ms,8720,250.737,0.200209
8752ms,8752,250.794,0.200606
8784ms,8784,250.728,0.200235
8816ms,8816,250.772,0.200287
8848ms,8848,250.702,0.200287
8880ms,8880,250.767,0.200293
8912ms,8912,250.770,0.200364
8959ms,8959,250.685,0.200016
8991ms,8991,250.812,0.200478
9023ms,9023,250.715,0.200149
9055ms,9055,250.748,0.200237
9088ms,9088,250.799,0.200239
9120ms,9120,250.715,0.200268
9152ms,9152,250.887,0.200483
9184ms,9184,250.089,0.200037
9216ms,9216,249.429,0.199231
9248ms,9248,248.493,0.199057
9280ms,9280,247.752,0.198186
9327ms,9327,247.027,0.197452
9359ms,9359,246.079,0.197004
9391ms,9391,245.356,0.196441
9423ms,9423,245.211,0.195940
9455ms,9455,244.977,0.196006
9488ms,9488,244.474,0.195412
9520ms,9520,244.385,0.195563
9552ms,9552,244.428,0.195195
9584ms,9584,244.363,0.195560
9616ms,9616,244.392,0.195306
9648ms,9648,244.486,0.195551
9728ms,9728,244.510,0.195290
9759ms,9759,244.798,0.195156
9792ms,9792,245.044,0.195422
9824ms,9824,245.325,0.195642
9856ms,9856,245.637,0.196178
9887ms,9887,246.050,0.196216
9920ms,9920,246.332,0.196780
9952ms,9952,246.738,0.196800
9984ms,9984,247.171,0.197083
10016ms,10016,247.596,0.197339
10048ms,10048,248.059,0.197627
10096ms,10096,248.497,0.198271
10160ms,10160,249.595,0.199248
10223ms,10223,250.736,0.200319
10255ms,10255,250.761,0.200625
10288ms,10288,250.879,0.200471
10320ms,10320,250.805,0.200425
10352ms,10352,250.923,0.200572
10384ms,10384,250.875,0.200378
10416ms,10416,250.896,0.200382
10464ms,10464,250.920,0.200230
10495ms,10495,250.865,0.200493
10528ms,10528,250.865,0.200468
10559ms,10559,250.890,0.200309
10592ms,10592,250.853,0.200200
10624ms,10624,251.010,0.200387
10656ms,10656,250.924,0.200448
10688ms,10688,250.059,0.200062
10720ms,10720,249.192,0.199263
10752ms,10752,248.422,0.198765
10784ms,10784,247.427,0.198036
10816ms,10816,246.710,0.197428
10864ms,10864,246.058,0.196703
10896ms,10896,245.299,0.196491
10927ms,10927,245.088,0.196190
10959ms,10959,244.856,0.195958
10992ms,10992,244.520,0.195512
11023ms,11023,244.498,0.195219
11055ms,11055,244.330,0.195288
11087ms,11087,244.353,0.195228
11120ms,11120,244.326,0.195366
11152ms,11152,244.550,0.195559
11184ms,11184,244.552,0.195187
11231ms,11231,244.675,0.195702
11263ms,11263,244.814,0.195578
11295ms,11295,244.975,0.195476
11327ms,11327,245.392,0.195752
11360ms,11360,245.874,0.196209
11392ms,11392,246.070,0.196238
