timestamp_ms,elapsed_ms,pix_dist,m_dist
0ms,0,210.816,0.198650
32ms,32,211.228,0.199230
63ms,63,211.566,0.198814
96ms,96,212.130,0.199633
128ms,128,212.667,0.200539
400ms,400,213.923,0.201406
432ms,432,213.816,0.201163
464ms,464,213.873,0.201324
496ms,496,213.947,0.201428
528ms,528,213.822,0.201849
560ms,560,213.887,0.201948
592ms,592,213.890,0.201479
624ms,624,213.533,0.201191
656ms,656,212.831,0.200430
688ms,688,212.142,0.200650
736ms,736,211.470,0.199421
768ms,768,210.641,0.198594
799ms,799,209.963,0.198078
832ms,832,209.227,0.198510
864ms,864,208.736,0.197488
895ms,895,208.347,0.197293
928ms,928,208.040,0.197334
960ms,960,207.573,0.196676
992ms,992,207.410,0.196411
1024ms,1024,207.240,0.196061
1056ms,1056,207.519,0.196122
1104ms,1104,207.610,0.196065
1135ms,1135,207.531,0.196640
1168ms,1168,207.838,0.196992
1200ms,1200,207.857,0.196785
1232ms,1232,208.277,0.197610
1264ms,1264,208.565,0.196927
1295ms,1295,208.672,0.197227
1328ms,1328,209.021,0.197613
1360ms,1360,209.357,0.196822
1392ms,1392,209.759,0.197656
1424ms,1424,210.173,0.198573
1456ms,1456,210.662,0.198809
1504ms,1504,210.930,0.198515
1536ms,1536,211.223,0.198485
1568ms,1568,211.811,0.199210
1632ms,1632,212.766,0.200438
1663ms,1663,213.397,0.200849
1696ms,1696,213.795,0.201612
1728ms,1728,213.777,0.201839
1760ms,1760,213.957,0.201420
1792ms,1792,213.934,0.201430
1824ms,1824,213.952,0.200840
1871ms,1871,213.873,0.201381
1904ms,1904,214.033,0.201369
1935ms,1935,213.901,0.200947
1968ms,1968,214.059,0.201761
2000ms,2000,214.067,0.202086
2032ms,2032,214.008,0.201660
2064ms,2064,214.016,0.201711
2096ms,2096,214.101,0.201593
2128ms,2128,213.474,0.201257
2160ms,2160,212.718,0.200631
2192ms,2192,211.732,0.202298
2224ms,2224,211.229,0.198729
2271ms,2271,210.361,0.197657
2304ms,2304,209.582,0.200999
2335ms,2335,209.202,0.196940
2368ms,2368,208.562,0.199383
2399ms,2399,208.297,0.198710
2432ms,2432,207.942,0.197668
2463ms,2463,207.499,0.197273
2496ms,2496,207.330,0.196482
2560ms,2560,207.412,0.196405
2592ms,2592,207.507,0.196593
2640ms,2640,207.754,0.196116
2671ms,2671,207.929,0.196393
2704ms,2704,207.877,0.195941
2736ms,2736,208.367,0.197372
2767ms,2767,208.574,0.196512
2800ms,2800,208.784,0.197334
2832ms,2832,209.099,0.197428
2863ms,2863,209.457,0.197291
2896ms,2896,209.851,0.197228
2960ms,2960,210.533,0.198893
3008ms,3008,210.955,0.198292
3040ms,3040,211.444,0.198635
3071ms,3071,211.922,0.199187
3103ms,3103,212.383,0.199975
3136ms,3136,212.776,0.200570
3168ms,3168,213.385,0.200936
3200ms,3200,213.764,0.201935
3232ms,3232,213.816,0.200943
3264ms,3264,214.006,0.201736
3296ms,3296,214.006,0.201812
3360ms,3360,213.819,0.201453
3408ms,3408,213.806,0.201921
3439ms,3439,213.987,0.200888
3471ms,3471,213.922,0.200562
3504ms,3504,213.964,0.201702
3536ms,3536,213.948,0.201227
3568ms,3568,213.957,0.201026
3600ms,3600,213.869,0.201482
3632ms,3632,213.300,0.200814
3664ms,3664,212.452,0.201351
3696ms,3696,211.831,0.200138
3728ms,3728,210.865,0.199998
3776ms,3776,210.245,0.199421
3808ms,3808,209.720,0.199235
3839ms,3839,209.012,0.199509
3872ms,3872,208.511,0.198836
3903ms,3903,208.266,0.197445
3936ms,3936,207.355,0.197479
3968ms,3968,207.311,0.197409
4000ms,4000,207.339,0.197919
4031ms,4031,207.406,0.195991
4064ms,4064,207.503,0.195552
4096ms,4096,207.358,0.196478
4144ms,4144,207.575,0.196703
4176ms,4176,207.669,0.197189
4208ms,4208,208.236,0.196985
4240ms,4240,208.374,0.198059
4272ms,4272,208.591,0.198776
4304ms,4304,209.005,0.198615
4336ms,4336,209.217,0.198458
4368ms,4368,209.521,0.198782
4400ms,4400,210.104,0.198335
4432ms,4432,210.339,0.198485
4464ms,4464,210.797,0.199287
4496ms,4496,211.091,0.199025
4544ms,4544,211.721,0.199328
4576ms,4576,212.051,0.199336
4607ms,4607,212.413,0.200443
4640ms,4640,213.136,0.200850
4672ms,4672,213.543,0.201658
4704ms,4704,213.948,0.203034
4736ms,4736,213.757,0.201663
4831ms,4831,213.874,0.201657
4864ms,4864,213.869,0.201143
4911ms,4911,213.745,0.201533
4944ms,4944,213.794,0.201555
4975ms,4975,213.845,0.201724
5008ms,5008,213.877,0.201174
5040ms,5040,213.922,0.201709
5072ms,5072,213.972,0.201865
5104ms,5104,213.747,0.201406
5136ms,5136,213.043,0.200626
5168ms,5168,212.173,0.199998
5200ms,5200,211.372,0.200933
5232ms,5232,210.636,0.198887
5280ms,5280,209.886,0.197940
5311ms,5311,209.140,0.200444
5344ms,5344,208.728,0.197928
5375ms,5375,208.232,0.198218
5407ms,5407,208.116,0.198273
5440ms,5440,207.515,0.196673
